v,re,s,ra,a_s
1.2,1.0,1.2,1.8,0.16845928244635033
1.4,2.0,2.8,1.2,0.13509050534273306
1.2,1.8,1.8,0.2,0.1799990774216302
1.2,0.2,1.2,1.2,0.18924128764497355
1.2,0.8,2.0,0.4,0.18058612744106112
1.2,1.4,4.0,2.0,0.15185445965261393
1.2,1.6,3.4,0.6,0.15554556476698495
1.2,1.2,3.4,0.8,0.16113180351531636
1.0,0.2,3.0,1.2,0.10074448227277484
1.2,0.8,4.0,0.4,0.17445324922606262
1.2,1.4,3.8,0.2,0.18345084131033096
1.4,1.8,2.8,1.2,0.13859225688940455
1.2,0.2,1.6,1.6,0.18831273927651396
1.2,1.2,1.0,0.2,0.1965346888519727
1.2,0.8,1.6,1.6,0.1700308041125868
1.0,0.2,2.6,0.4,0.10303741856216518
1.2,0.8,1.4,2.0,0.17006649598788093
1.4,1.8,3.8,1.2,0.18554837922615025
1.0,0.2,3.0,0.2,0.10326135715648817
1.4,1.6,3.2,1.6,0.18442077928059425
1.4,2.0,1.6,1.6,0.13480528228031985
1.0,0.6,2.2,0.2,0.10031702483110047
1.2,1.2,4.0,2.0,0.1573075189434566
1.2,0.6,1.4,1.6,0.17574956984363502
1.2,0.6,4.0,1.6,0.17444150755729346
1.2,0.4,4.0,1.2,0.18188652326974908
1.0,0.2,3.2,1.6,0.10080616807245787
1.2,0.6,2.0,2.0,0.17604258165270173
1.0,0.2,3.0,2.0,0.10064233086553293
1.2,0.4,3.8,0.4,0.18468320915683684
1.2,1.2,1.0,0.4,0.18146147766394768
1.2,1.0,1.8,1.0,0.16725832896667564
1.4,1.8,1.8,2.0,0.1387473871326842
1.2,2.0,3.4,1.0,0.10557335043879178
1.2,0.8,1.6,0.6,0.17539942937559275
1.2,1.2,1.8,1.0,0.1630006033140948
1.0,0.2,1.2,2.0,0.10095546978761062
1.4,1.6,3.0,1.6,0.14066642797361545
1.6,1.4,2.2,1.4,0.2691166138163377
1.4,0.4,1.2,2.0,0.2693118876591224
1.4,1.6,1.6,1.4,0.24094287464257014
1.4,1.2,3.2,0.6,0.2510723080441767
1.4,1.4,2.8,0.4,0.2505939152424277
1.4,0.6,2.6,2.0,0.2617102187081338
1.4,1.2,3.0,1.0,0.2455044664035293
1.4,0.2,1.4,0.4,0.27740849203921564
1.4,0.4,2.6,1.0,0.269423271474984
1.4,2.0,1.2,1.6,0.2349469659360233
1.4,1.8,3.4,0.4,0.24182943171113286
1.4,0.4,1.0,2.0,0.2693933165885624
1.4,1.8,2.0,0.2,0.2657287422539917
1.4,1.8,3.4,2.0,0.22903320618076625
1.4,1.4,2.2,1.0,0.24433434974192636
1.4,1.4,2.0,0.6,0.24846341368983624
1.4,0.4,3.6,1.4,0.2690421906670573
1.4,0.8,2.6,1.2,0.2570661643122608
1.4,0.6,2.4,1.2,0.2628545844949421
1.6,1.8,2.0,1.6,0.20573303794592898
1.4,1.2,1.4,1.0,0.25129783849696785
1.8,1.6,3.0,1.4,0.2763440755193744
1.4,0.8,2.2,1.2,0.2564837588305325
1.4,1.6,1.2,1.4,0.2430379447937102
1.4,1.2,4.0,0.2,0.27131028169000304
1.4,1.0,2.4,1.8,0.2494364122003343
1.4,0.6,3.4,1.0,0.2628671062360477
1.4,1.2,2.2,1.2,0.24649831532018096
1.4,1.4,3.6,1.8,0.2385290518910425
1.4,1.0,1.0,0.4,0.2671866069257243
1.4,1.4,3.6,0.6,0.24677857590271
1.6,1.6,2.8,1.4,0.20908260108309132
1.6,1.8,2.4,2.0,0.2616972398674473
1.6,1.4,3.4,1.4,0.2121517986135356
1.4,1.6,4.0,1.6,0.23273801236423464
1.6,1.4,3.6,0.8,0.2734483226019113
1.8,2.0,2.8,1.2,0.27137665220517737
1.4,0.6,2.6,0.6,0.2659477059532081
1.6,2.0,3.2,1.4,0.23371651076085995
1.4,1.0,3.6,1.6,0.24824137508872035
1.4,1.2,1.2,1.0,0.2521550312722457
1.4,1.0,1.2,1.0,0.25661623571590664
1.4,1.0,1.0,1.6,0.25606143408330684
1.4,1.2,2.0,2.0,0.24479326825435144
1.6,1.6,1.8,1.6,0.2092163716375625
1.4,0.8,3.6,1.0,0.25620063427304873
1.4,0.2,2.8,0.6,0.27698219441379457
1.4,1.8,2.2,1.0,0.2356082730117431
1.4,2.0,1.0,0.2,0.2858665495541707
1.4,0.8,2.2,0.2,0.2806778240167781
1.4,1.6,2.6,0.8,0.24152126393673135
1.4,0.4,2.8,1.6,0.2691865221524887
1.6,1.8,3.8,1.0,0.20627308957133533
1.4,1.0,1.0,0.2,0.2847996371859135
1.6,1.6,3.4,1.8,0.2646014328826242
1.4,1.6,2.6,2.0,0.2346776300607949
1.4,1.0,2.8,1.6,0.2500023357492158
1.4,1.2,2.4,1.8,0.2433530184104263
1.4,1.2,2.4,0.4,0.2566143103492936
1.4,0.8,3.0,0.2,0.2823042204361509
1.4,0.6,4.0,1.0,0.2624662369346158
1.4,0.8,1.2,1.6,0.26034911431467284
1.4,0.6,3.8,1.6,0.26156778650419993
1.4,1.8,1.0,1.8,0.2400457591357663
1.4,1.6,3.4,0.4,0.2450243836549627
1.4,0.8,2.2,0.8,0.2595094350071408
1.4,1.4,1.0,0.2,0.27671680287848777
1.4,1.6,2.6,1.8,0.23088394599376044
1.4,1.0,3.2,0.8,0.25258360154863124
1.6,1.6,4.0,1.4,0.2599653924270747
1.4,2.0,1.6,1.2,0.2299892248441641
1.4,1.2,1.4,0.8,0.2525452441921247
1.4,1.0,2.6,0.4,0.25856272560029736
1.4,1.0,1.4,0.4,0.268899810130434
1.4,0.2,1.8,1.0,0.2764042321773221
1.4,0.4,2.4,1.6,0.26915710529545034
1.4,1.4,1.2,0.6,0.25328092264883834
1.4,1.2,2.6,0.4,0.2559879586409256
1.8,1.6,3.6,1.4,0.2751015106467877
1.4,1.0,1.6,0.4,0.26776840964355697
1.6,1.2,3.8,1.4,0.2723019855435341
1.4,2.0,3.2,0.4,0.2392852788353115
1.4,1.0,3.0,0.6,0.2557875280187559
1.4,0.6,1.0,0.4,0.2695464230404986
1.4,0.2,2.6,1.6,0.275297209260912
1.4,1.2,1.4,0.6,0.25447146380847874
1.4,1.6,2.6,2.0,0.2346776300607949
1.4,1.4,3.6,2.0,0.2382245109960766
1.8,1.8,3.2,1.4,0.2730671312369662
1.4,1.2,3.4,2.0,0.2438434891620818
1.4,1.8,2.6,0.4,0.2458260713819933
1.8,2.0,2.0,1.6,0.2709949191367784
1.4,0.8,3.4,0.8,0.2577846527063805
1.6,1.4,2.8,1.2,0.2712366796862933
1.4,0.8,2.8,1.2,0.25716020274007606
1.4,0.6,2.4,1.8,0.26196704114992325
1.4,1.8,1.6,1.2,0.23184772481430374
1.4,0.2,3.4,2.0,0.2747086762464493
1.4,0.4,3.6,0.2,0.2750604265659331
1.4,1.0,2.8,1.0,0.2516603883949367
1.6,2.0,3.6,0.6,0.32291138264284464
1.6,1.8,1.4,1.4,0.3266910857420058
1.6,0.6,2.2,2.0,0.3501258508013028
1.6,1.6,2.6,2.0,0.3211100902739874
1.6,1.2,2.2,0.6,0.3394023616670325
1.6,1.4,1.4,1.8,0.33247366349545443
1.6,1.0,3.0,0.8,0.3401740600310893
1.6,0.8,3.0,1.8,0.3412617598015223
1.6,1.2,2.2,1.0,0.3347168718010649
1.6,1.6,1.2,0.4,0.3479404545616393
1.6,1.8,3.8,1.8,0.3156637158365409
1.6,1.6,1.2,1.4,0.33034732554838425
1.6,2.0,3.6,0.6,0.32291138264284464
1.6,1.6,1.6,0.2,0.3680643348806312
1.6,1.4,2.0,0.4,0.3468334919782001
1.6,0.4,3.6,1.4,0.355829497131644
1.6,0.2,3.8,1.6,0.3620323984464803
1.6,1.0,4.0,1.8,0.3334612169329133
1.6,1.2,1.0,1.0,0.3403995277312942
1.6,0.4,3.6,1.8,0.3548816419181203
1.6,0.2,2.4,0.2,0.3682272402767653
1.6,1.6,2.0,0.4,0.34394958921830177
1.6,0.2,4.0,1.4,0.3623204207726677
1.6,1.0,1.8,0.2,0.3712752626242758
1.6,0.6,2.4,0.6,0.3535417054588072
1.6,0.8,3.8,1.0,0.3433955059786293
1.6,1.2,1.4,1.2,0.33769291784526945
1.6,0.6,2.6,1.6,0.3491498300144426
1.6,1.2,3.2,1.2,0.33253611886055223
1.6,1.6,1.0,0.6,0.3456875229677681
1.8,1.4,3.2,1.6,0.3268405781058097
1.6,0.6,1.8,0.2,0.3680149984259192
1.6,1.0,1.0,1.2,0.3441770807372593
1.6,1.4,4.0,1.8,0.32477497377550474
1.6,0.8,1.8,1.2,0.3425868098555313
1.6,1.2,1.8,0.4,0.3509369875773572
1.8,2.0,3.0,1.0,0.33889867584353794
1.6,0.4,3.0,1.6,0.3560434668584572
1.6,1.8,1.2,1.0,0.32767785909889624
1.6,0.4,2.4,1.4,0.35540070813438124
1.6,1.8,1.0,1.4,0.32849261087380555
1.6,1.0,3.0,1.0,0.3379768802856524
1.6,0.8,3.2,0.8,0.3449111320118251
1.6,1.8,3.8,0.4,0.3282657955598701
1.6,0.2,3.6,0.6,0.363966035711151
1.6,0.2,2.0,0.8,0.36438385860409217
1.6,1.4,2.0,2.0,0.3252856815700086
1.6,0.6,2.8,1.8,0.3484391409236335
2.0,2.0,3.8,2.0,0.33861683785647995
2.0,2.0,4.0,1.6,0.3366107139853137
1.6,1.2,3.2,1.2,0.33253611886055223
1.6,1.4,1.4,1.0,0.3346734151229687
1.6,1.8,1.0,0.6,0.34374948924605325
1.6,0.6,2.2,0.2,0.3665196652705521
1.6,1.6,2.8,0.6,0.3308877405851435
1.6,0.8,2.6,1.2,0.3423776158879909
1.8,1.4,2.4,1.6,0.3423949570059944
1.6,0.2,3.4,1.0,0.36242452093808303
2.0,2.0,3.4,1.0,0.34055514281238314
1.6,0.2,2.6,0.8,0.3639023354070629
1.6,1.4,1.6,1.0,0.3334272409135978
1.6,0.2,3.4,0.4,0.3649149683308913
1.6,0.8,3.8,0.8,0.3440762923281717
1.6,1.2,1.0,2.0,0.3377966122424277
1.6,1.6,3.4,0.4,0.3325311665768638
1.6,0.8,3.2,1.6,0.3415110950978267
1.6,2.0,1.8,0.8,0.3229394637556429
1.6,0.8,2.0,1.6,0.3435930042160879
1.6,0.8,2.4,0.8,0.3467934212533675
1.6,0.4,1.2,0.2,0.3656389102013377
1.6,0.4,1.4,0.4,0.36180566463236175
1.6,1.4,1.0,0.8,0.3378031258579141
1.6,1.6,3.2,0.6,0.33085567967392904
1.8,1.4,4.0,0.8,0.3503436484935451
1.6,1.6,2.2,0.4,0.3417560571638231
2.0,1.4,3.4,1.2,0.3477706109153917
1.6,0.6,2.2,1.6,0.3498326814750681
1.6,0.8,1.6,0.6,0.34997178121305866
1.6,0.6,2.2,0.4,0.3573362152309499
1.6,0.2,4.0,1.6,0.3621900325859017
1.6,1.8,2.6,2.0,0.3164622086410703
1.6,0.6,3.6,0.6,0.3527995666683792
1.6,0.2,3.6,1.4,0.3624416565651832
1.6,1.0,3.4,0.4,0.34448676552029306
2.0,2.0,3.8,1.0,0.3393846017106219
1.8,2.0,1.2,1.8,0.3432434384451155
1.6,0.8,1.4,0.6,0.34919219788250244
1.6,1.2,3.4,1.8,0.328346196708696
1.6,1.2,1.6,1.6,0.3359901267015948
1.6,1.2,2.0,1.6,0.3318619723528236
1.6,0.4,2.6,2.0,0.3553536525501714
1.6,1.6,2.2,0.2,0.35154532534066496
1.6,0.4,2.4,0.8,0.3585660321695009
1.8,2.0,4.0,1.8,0.33333509235021996
1.6,0.4,2.6,0.8,0.3580340429959164
1.6,0.6,1.4,2.0,0.35131908108034005
1.6,1.4,1.6,1.0,0.3334272409135978
1.6,0.2,2.0,1.8,0.3627827951056583
1.6,0.2,1.8,1.6,0.3629821084534946
1.6,1.0,3.4,1.6,0.3352041258971385
1.8,0.4,1.6,1.0,0.4457361212933504
1.8,0.4,1.0,0.2,0.4483641884685849
1.8,1.8,1.6,0.2,0.457335900085388
1.8,0.4,3.4,1.2,0.4425693684932161
1.8,1.2,2.0,2.0,0.4181567741016263
1.8,1.0,1.0,1.0,0.4329014157498832
1.8,1.4,1.6,0.2,0.4532399764413098
1.8,1.0,3.6,1.2,0.4244723564585044
2.0,2.0,3.2,1.6,0.4124706377848514
1.8,0.4,2.4,1.0,0.4431761677317839
1.8,1.8,1.2,0.8,0.4161497343521993
1.8,1.0,3.4,0.4,0.4318471888554372
2.0,1.6,4.0,1.0,0.4225605244779557
1.8,1.2,2.2,1.8,0.4180918586558744
1.8,1.6,2.4,0.2,0.44183989093766457
1.8,0.8,2.0,0.6,0.4363576039739094
2.2,2.0,3.6,1.0,0.4088699819227257
1.8,0.4,4.0,0.6,0.4451063938146879
1.8,1.0,1.8,0.4,0.4394617899194351
2.0,1.8,3.6,0.8,0.4866529652989034
1.8,1.4,3.6,0.2,0.4403518693220897
2.0,1.8,2.8,1.8,0.4832762185231197
1.8,1.6,1.4,1.2,0.4186326621107889
1.8,0.6,2.2,1.0,0.4364667824966225
2.0,1.4,3.2,2.0,0.4923210085438775
1.8,1.2,2.0,0.4,0.4373300692737934
1.8,1.0,1.4,1.0,0.43040463681566776
1.8,1.2,1.6,1.8,0.4234906206573903
1.8,0.4,2.0,2.0,0.4435583114001712
1.8,2.0,1.2,1.6,0.411705578260548
1.8,0.6,1.0,1.0,0.4432189390303402
1.8,0.4,1.8,0.6,0.4469175947215173
2.0,1.4,2.6,1.6,0.4807980720121393
1.8,0.6,2.8,0.8,0.4386856877806931
2.0,2.0,2.2,1.8,0.4776480525119242
1.8,0.6,1.2,0.8,0.4420370993669373
1.8,1.6,2.2,1.0,0.4110232350538983
1.8,1.0,3.8,0.4,0.4319718758246711
1.8,0.2,3.4,1.0,0.45000113286107657
1.8,0.4,1.6,0.2,0.4487845885292424
1.8,2.0,1.2,0.2,0.4603678342843368
1.8,0.6,1.6,0.4,0.4441006334300199
1.8,0.2,2.0,1.2,0.450730802028364
1.8,0.2,1.8,0.2,0.4559677429508993
1.8,0.6,3.2,1.8,0.4342539112164307
2.0,1.8,2.6,1.8,0.4820295752593863
1.8,0.4,2.8,1.2,0.4429599114899823
1.8,0.4,3.8,1.2,0.4424686049091961
1.8,1.2,3.2,0.4,0.427187310130402
1.8,1.2,4.0,0.4,0.4268986925949728
1.8,1.4,2.2,1.6,0.407592426742446
1.8,1.4,2.0,0.6,0.4235185056295509
1.8,1.0,1.4,1.4,0.4300036903830491
2.4,1.8,3.6,1.4,0.476700149109457
2.0,1.4,3.8,1.6,0.4200220407411112
1.8,1.2,1.6,0.8,0.4267204567885388
2.4,1.6,2.6,1.2,0.4873656649370025
1.8,0.8,3.4,1.2,0.4292735185851557
1.8,0.8,2.6,1.6,0.4297181811413202
1.8,0.4,2.4,1.2,0.4425824900609941
1.8,1.4,1.0,0.8,0.4248642109415
1.8,0.2,2.8,0.8,0.4514629402840438
1.8,0.4,2.0,0.8,0.44679664197713204
1.8,0.4,4.0,1.2,0.44242193150937853
1.8,0.4,1.0,1.4,0.4470230655951135
1.8,1.2,1.2,0.8,0.42788087691600896
1.8,1.8,2.2,0.6,0.4150360717042316
1.8,0.4,2.0,1.6,0.4430633899264454
1.8,0.4,2.4,1.4,0.4428836805007261
1.8,1.2,3.0,1.4,0.4179402250380883
1.8,1.8,2.2,0.4,0.4259119552744053
2.0,1.6,3.4,1.0,0.4231883850281196
1.8,0.4,3.0,1.8,0.4422735558756215
1.8,0.4,1.6,0.4,0.4490828475876665
1.8,2.0,3.2,0.8,0.4009239145313638
2.0,1.6,2.6,1.6,0.4795513992451754
1.8,1.0,2.6,0.8,0.4287677276624654
1.8,2.0,4.0,0.4,0.4144089933374368
1.8,0.4,2.6,0.6,0.4467483654650324
2.0,1.4,3.4,1.0,0.4262779874805399
1.8,1.4,3.8,0.4,0.4236714142359365
1.8,1.4,2.4,0.6,0.4225778254307512
2.2,2.0,2.4,1.4,0.4944267513834278
1.8,0.4,1.8,0.2,0.4533216417895361
1.8,0.4,2.8,0.8,0.4444929331318841
1.8,0.4,2.0,0.8,0.44679664197713204
1.8,1.0,1.2,1.6,0.4299826271348872
1.8,0.4,3.8,0.4,0.4465527626435579
1.8,1.6,1.4,0.6,0.4213776469409605
1.8,1.8,1.2,1.8,0.4124510602047901
1.8,0.8,4.0,1.2,0.4289088970672345
1.8,0.4,1.4,1.8,0.4429423075628121
1.8,1.4,2.6,0.2,0.4417368466165159
1.8,0.2,1.2,0.6,0.4534826359663836
2.0,1.8,3.0,2.0,0.4609948959335275
1.8,1.0,1.0,0.8,0.43367341517406105
1.8,1.4,1.0,0.2,0.4430955186305266
1.8,1.2,1.8,1.0,0.4220227013366724
1.8,0.2,2.6,1.4,0.4499389132054797
2.0,1.4,3.8,1.4,0.4079519279686287
2.2,2.0,2.2,1.2,0.5590956912558896
2.0,1.0,2.0,1.2,0.5159103438905581
2.0,0.6,1.0,0.2,0.5366197671758918
2.0,0.4,2.8,1.6,0.5298110872604171
2.2,1.4,2.4,0.8,0.596506833162658
2.2,1.6,2.0,1.8,0.5777468971530089
2.0,1.2,1.2,1.0,0.5147387842438327
2.0,0.6,2.8,0.8,0.5263986522238393
2.0,1.2,3.0,1.6,0.5032891682147725
2.2,2.0,1.2,1.0,0.5901287914023821
2.0,0.2,3.8,0.8,0.5382307651072155
2.2,1.2,3.8,1.8,0.5802065232936886
2.4,2.0,3.6,1.4,0.5520351227461846
2.0,2.0,1.6,0.8,0.5000551853877077
2.4,1.6,3.0,1.4,0.5644525189969937
2.0,1.0,3.4,1.4,0.5090194512116311
2.0,1.2,2.8,0.6,0.5139693323211917
2.0,0.2,2.8,1.0,0.5381957441043234
2.0,1.0,1.4,1.6,0.51467141714884
2.2,1.6,3.4,0.6,0.5933266087328163
2.2,1.4,2.4,1.2,0.5943659312296435
2.2,1.8,2.6,0.8,0.58997016272496
2.0,1.2,1.4,2.0,0.5096978030013269
2.2,1.0,3.0,1.2,0.5984107304520759
2.0,0.6,3.2,1.6,0.5219903514471231
2.0,1.2,3.4,2.0,0.502351892373863
2.0,2.0,2.8,0.4,0.5081048189853868
2.0,0.8,1.2,1.2,0.5216460378079546
2.0,0.8,3.2,1.6,0.5128877227218058
2.0,0.6,2.8,1.6,0.5239082825695072
2.0,0.6,2.2,0.6,0.5284225626127993
2.0,1.0,1.4,0.4,0.5273187463919893
2.0,0.2,2.6,0.2,0.5445701494255237
2.0,0.4,1.4,1.4,0.5298045705106886
2.2,1.8,2.0,1.2,0.5815728006109201
2.0,1.4,1.4,0.2,0.5336333890588116
2.0,0.4,3.6,0.6,0.5331629647237742
2.0,0.2,2.6,1.8,0.5369274854247376
2.0,1.2,1.0,1.6,0.5123904283603012
2.2,2.0,2.2,1.8,0.5668538094031957
2.2,1.2,3.6,1.8,0.5805676817933657
2.0,1.0,2.6,1.6,0.5103514908960367
2.2,2.0,1.0,1.6,0.5896991214908297
2.2,1.6,1.8,0.8,0.5954082381416756
2.2,1.4,1.6,1.4,0.5945373885102857
2.2,1.2,4.0,1.2,0.5045413678056145
2.4,1.4,3.0,1.2,0.5824387135700521
2.0,0.8,2.0,1.8,0.516338077317049
2.2,1.0,3.6,1.8,0.593157142126717
2.0,1.2,1.4,1.2,0.5132849687094652
2.0,1.0,3.6,0.8,0.5139328535795286
2.0,1.4,1.4,1.4,0.5073693955423499
2.2,1.4,2.8,1.8,0.5773837234232684
2.2,1.2,2.4,1.4,0.596647721477218
2.0,0.2,1.6,1.8,0.5374317523200635
2.0,1.8,1.0,1.0,0.5051767085114302
2.0,0.6,3.6,1.8,0.5198358065069227
2.0,1.2,2.0,1.6,0.510222109851356
2.0,1.4,3.2,0.8,0.5061608329001615
