SimulationId,Naverage,Taverage,Bottleneck
246782_1,0,0,"[{""distance_travelled"": 13.336637091649148, ""force_unit"": 2.0, ""position"": -0.6633629083508523, ""interaction_force_tracking"": -0.5306898660968757, ""id"": 1.0, ""velocity"": 4.642981916713751e-07, ""initial_desired_velocity"": 0.8, ""desired_force_tracking"": 0.5306903303950674, ""time_travelled"": 20.01000000000033, ""initial_position"": -14.0}, {""distance_travelled"": 2.336638243108644, ""force_unit"": 2.0, ""position"": 0.6633617568913559, ""interaction_force_tracking"": 0.5306898660968757, ""id"": 2.0, ""velocity"": 4.6429817646131966e-07, ""initial_desired_velocity"": 0.8, ""desired_force_tracking"": -0.5306894017986993, ""time_travelled"": 20.01000000000033, ""initial_position"": 3.0}]"
