v,re,s,ra,a_s
2.0,1.8,3.8,0.2,0.5318245433867141
2.0,0.2,2.0,0.6,0.5406932162349477
2.2,1.2,1.6,1.6,0.5973296950884153
2.2,1.8,3.6,0.8,0.5007446188588182
2.0,0.2,1.6,0.2,0.5433380442665229
2.0,1.6,1.6,0.8,0.5072943647822458
2.2,1.2,2.8,2.0,0.5876447812852459
2.0,1.2,3.4,0.6,0.5133738317709355
2.0,0.2,1.8,1.6,0.5377206670895259
2.0,1.2,1.6,1.2,0.512044274624926
2.0,2.0,1.4,0.2,0.5442678585742581
2.0,0.2,1.4,2.0,0.5374436599900885
2.2,1.6,1.2,2.0,0.5898917443385185
2.2,1.2,1.8,1.8,0.595264210677782
2.2,1.4,2.2,0.8,0.5972155788237762
2.0,0.6,4.0,1.4,0.5212234792894141
2.0,1.4,1.6,1.6,0.5065179939624265
2.0,0.6,1.8,2.0,0.5238745521213553
2.2,1.0,2.4,1.8,0.5974513824747054
2.0,0.4,1.6,2.0,0.5301053651738095
2.4,1.4,3.6,1.0,0.5837348086487378
2.0,0.4,4.0,1.4,0.5287055446656621
2.0,1.8,1.2,0.8,0.5043416550677476
2.0,1.0,1.6,1.4,0.5152657077691237
2.2,2.0,1.2,2.0,0.5747412536875021
2.0,1.0,3.4,0.4,0.5190115133505924
2.4,1.8,3.6,1.2,0.5642970719082679
2.2,1.4,3.2,1.8,0.5768753624985169
2.0,1.4,1.8,1.2,0.5076675117285916
2.0,0.6,1.2,0.2,0.5365149710680907
2.2,1.2,1.8,1.6,0.5965971242812125
2.0,2.0,3.6,0.4,0.5048846264853042
2.0,1.0,1.8,0.8,0.5180019979854766
2.0,1.0,3.8,1.2,0.5110133091185403
2.2,2.0,3.2,1.8,0.5563558893311441
2.0,0.2,3.8,1.0,0.5373155918153782
2.0,1.4,1.2,0.2,0.5316563120255055
2.0,1.8,1.4,0.6,0.5053486419216607
2.0,0.4,2.8,1.0,0.5296741293882209
2.2,1.4,1.0,1.8,0.5971928034952471
2.0,1.6,3.2,0.8,0.5030973830796207
2.0,1.2,1.0,1.0,0.5165165886706754
2.4,0.6,3.2,0.8,0.6986348550734118
2.2,0.2,2.4,0.4,0.6270094829962641
2.4,0.8,2.6,1.0,0.6947557358794657
2.4,1.8,1.4,0.6,0.6857148313493708
2.2,1.0,3.6,0.2,0.6313801975158042
2.2,0.8,2.8,0.2,0.6286166279615867
2.4,0.8,3.6,1.0,0.6868316163806075
2.2,0.6,3.6,2.0,0.6049189076181477
2.6,2.0,4.0,1.0,0.6195889783173163
2.2,0.6,2.4,0.4,0.6173824214570826
2.2,0.6,3.4,0.2,0.6286461416640677
2.2,0.4,2.8,1.4,0.6161975045227529
2.2,0.2,3.6,2.0,0.6225719035552002
2.2,0.8,2.8,1.2,0.60446139072761
2.4,1.4,2.0,1.6,0.6785224313757062
2.2,0.2,4.0,2.0,0.6220774514377789
2.2,1.4,1.0,0.4,0.6266658862742865
2.2,0.8,3.6,1.4,0.6009084914555304
2.2,1.4,2.6,0.4,0.6025511936326468
2.4,1.8,3.6,0.8,0.6632248714937896
2.2,0.8,2.6,1.4,0.6043045648682807
2.2,0.8,1.4,1.2,0.6099156569215265
2.4,1.6,4.0,2.0,0.6436014778022964
2.2,0.4,2.2,2.0,0.6161250383255833
2.2,0.6,2.2,2.0,0.6091352594689184
2.2,0.8,3.0,0.6,0.6088275267093426
2.2,0.4,3.4,1.2,0.6157215958424984
2.4,1.0,1.4,0.6,0.6963559803388035
2.4,1.8,3.2,0.4,0.6808513540152716
2.2,0.4,4.0,1.8,0.6142111975508021
2.2,0.8,1.8,1.2,0.6081780927494155
2.4,1.6,3.2,0.6,0.6824503688799348
2.2,1.0,1.2,1.2,0.6045862376142281
2.4,1.0,3.8,1.8,0.6773519659409024
2.4,1.4,1.6,0.8,0.6862648537578356
2.2,0.8,1.4,0.4,0.616659785164255
2.2,0.4,1.6,1.8,0.6159508579432147
2.2,0.2,4.0,1.8,0.6226159748810691
2.2,0.2,2.0,1.2,0.6254534017436203
2.6,2.0,2.8,1.4,0.6445662996324001
2.2,0.2,2.6,2.0,0.6240023817190307
2.2,0.8,2.2,0.6,0.6093588101295263
2.4,1.2,4.0,0.4,0.6895137076356448
2.2,0.2,2.0,0.6,0.6280476859049934
2.2,2.0,2.2,0.2,0.6196075303301528
2.4,1.2,2.2,1.2,0.6845422056831816
2.4,0.6,3.0,2.0,0.6941970612273922
2.4,1.8,2.8,1.6,0.644810088436596
2.4,1.8,2.8,2.0,0.6556602201288734
2.2,0.2,1.2,0.4,0.6323986269228415
2.4,1.4,1.6,1.2,0.6821419043001163
2.2,0.8,3.6,0.8,0.6062774166718014
2.4,0.8,1.0,1.4,0.698604411854209
2.4,1.0,4.0,0.4,0.6929367515805147
2.4,1.2,3.8,0.8,0.683246784609985
2.4,0.6,3.6,1.4,0.6937267018415073
2.4,1.0,3.0,1.4,0.6840825377563369
2.4,1.4,3.2,1.4,0.6521570354598553
2.2,1.2,1.2,0.6,0.607489268555045
2.4,1.6,2.2,1.0,0.6819497931282724
2.4,1.2,1.8,2.0,0.6820453409829689
2.4,1.4,1.8,1.0,0.6841055049995548
2.2,0.4,1.4,0.2,0.6217015606477864
2.2,1.6,1.2,0.8,0.6000288442452765
2.2,0.2,4.0,0.2,0.6317158053455878
2.6,1.8,3.6,1.2,0.6504537729258099
2.2,0.8,2.2,1.0,0.603133658312243
2.4,1.8,2.4,1.2,0.6474639507403351
2.4,2.0,2.6,0.8,0.6759841170710276
2.2,0.8,1.8,1.2,0.6081780927494155
2.2,0.8,1.0,2.0,0.6073283354917703
2.4,1.2,3.8,1.8,0.6693477097985234
2.2,0.4,1.4,1.2,0.6196422184580873
2.4,1.8,1.0,1.8,0.6807475430242491
2.4,0.8,2.2,1.0,0.6968633931072873
2.2,0.8,1.0,0.4,0.6143067227447015
2.4,1.0,1.0,2.0,0.6902743663792631
2.2,0.8,1.2,0.8,0.6113435070301819
2.4,1.8,2.0,0.6,0.6798999778395726
2.4,1.6,2.6,1.0,0.6754046540723855
2.4,2.0,1.2,2.0,0.6549458097844278
2.2,0.6,1.2,1.8,0.6134907899644982
2.4,1.2,1.8,1.2,0.6857037186949678
2.6,1.6,2.8,1.2,0.6465232362195918
2.4,2.0,3.2,0.4,0.6817279014802671
2.2,1.0,2.2,0.8,0.6033154821671304
2.2,0.2,2.0,1.2,0.6254534017436203
2.2,0.2,3.6,1.4,0.6239167565298842
2.4,2.0,2.2,1.8,0.6521213534698342
2.2,0.8,2.2,1.6,0.6071601455151561
2.4,1.8,2.6,0.4,0.6880364860226246
2.2,1.2,1.2,0.6,0.607489268555045
2.2,0.2,1.6,0.2,0.6314820349109911
2.4,2.0,1.2,1.2,0.6780612462094712
2.2,0.2,2.4,0.2,0.6306776397268404
2.2,0.6,2.6,0.2,0.6253157356904309
2.4,1.4,1.6,0.6,0.6897520732665338
2.4,1.4,2.2,1.2,0.6809484090406523
2.2,0.6,4.0,2.0,0.603368532198532
2.8,2.0,4.0,1.4,0.6971830702588683
2.6,1.8,1.8,1.4,0.7570052303622311
2.4,0.2,4.0,0.2,0.7191329400153058
2.4,0.2,1.4,1.2,0.7138266796992961
2.6,2.0,1.6,0.2,0.7924080299098397
2.6,1.4,2.2,0.4,0.7827373720284443
2.6,1.8,3.6,0.6,0.7664010251598081
2.6,1.2,2.2,1.6,0.7663719882311436
2.6,1.0,2.4,1.6,0.7718011330051704
3.0,2.0,4.0,1.2,0.7154843579583295
2.4,1.6,1.0,0.4,0.7126310584432743
3.0,1.6,3.0,1.2,0.7983578759840716
2.4,0.4,1.6,2.0,0.7039166378798205
2.6,0.6,2.4,1.4,0.7867217873020238
2.6,1.4,1.6,1.8,0.7672047729984408
2.6,0.6,2.8,1.8,0.7819319778422219
2.4,0.2,3.2,0.2,0.7185035798843857
3.0,1.6,3.0,1.2,0.7983578759840716
2.6,1.2,4.0,0.8,0.7714714891854126
2.6,1.8,1.2,1.0,0.7711151459330715
2.6,1.8,2.4,1.8,0.7441382379981735
2.6,0.2,2.6,1.0,0.7993561174315859
2.6,0.6,4.0,0.6,0.7873873612527909
2.4,1.8,1.4,0.4,0.7007949237853354
2.6,0.8,3.8,0.2,0.7986235758194733
2.6,1.0,3.2,2.0,0.7621157043062392
2.6,2.0,1.0,1.0,0.7694163080098188
2.6,1.4,2.6,1.8,0.7559039681528724
2.8,1.4,3.8,1.2,0.7305309048570123
2.6,0.4,1.0,0.6,0.7937027348329494
2.6,1.0,2.8,2.0,0.7666723812197548
2.4,0.4,2.0,0.8,0.709551572911205
2.6,1.6,2.6,1.6,0.7354713608288186
2.6,1.4,3.6,1.4,0.7396844481385277
2.6,1.6,3.4,1.6,0.7401446584322345
2.6,1.0,1.8,0.4,0.7909367809329522
2.6,2.0,1.6,1.0,0.7656053596895848
2.6,1.8,2.4,0.6,0.7682281621650434
2.6,1.2,2.6,1.8,0.7635051121781544
2.6,1.6,3.2,1.4,0.7231947620809859
2.6,1.4,1.4,2.0,0.7664407649712659
2.4,0.6,1.6,1.0,0.702313810548942
2.6,1.2,2.8,0.6,0.7769153322047186
2.8,1.8,3.2,1.0,0.7254049670771252
2.4,0.2,1.0,1.2,0.7128493036702854
2.4,0.2,2.6,0.2,0.7168813796681753
2.4,0.8,3.2,0.2,0.7139725364381208
2.4,0.8,2.2,0.4,0.7057219183879982
2.8,1.6,3.8,1.2,0.7266641144713872
2.6,0.4,1.6,1.8,0.7913158381328188
2.4,0.4,1.6,0.6,0.7090048801885965
3.0,2.0,4.0,1.2,0.7154843579583295
2.6,1.6,1.2,0.2,0.7930572123723602
2.6,0.6,3.6,0.6,0.7884958431673277
2.4,0.2,1.6,1.6,0.7129883566883726
2.6,0.4,3.8,1.2,0.7890402883120252
2.4,1.2,1.6,0.4,0.7027634065897311
2.6,0.8,2.2,1.2,0.7789327950530732
2.4,0.6,1.0,1.8,0.7011694661051222
2.6,1.4,1.6,1.2,0.7714650717248691
2.6,0.8,3.4,1.4,0.7744287836061284
2.4,2.0,2.2,0.2,0.7079029019063277
2.8,2.0,3.8,1.0,0.7848193956364792
2.6,1.0,4.0,0.6,0.7779992564875179
2.6,0.4,2.6,0.8,0.7937076125576741
2.6,1.8,2.4,2.0,0.7393601449617322
2.6,0.4,2.8,1.0,0.7891179863664142
2.6,1.2,3.6,1.8,0.7539184143606826
2.4,1.0,1.8,0.2,0.7131953956120219
2.6,1.6,2.4,0.2,0.7961235703461943
2.4,0.2,2.6,1.8,0.7111747141227985
2.6,1.6,1.4,2.0,0.7628744134176803
2.4,2.0,3.0,0.2,0.7015269539457277
2.6,0.2,4.0,0.6,0.7994306680483991
2.6,1.6,2.0,1.4,0.753988433657252
2.6,1.6,1.8,1.2,0.7683438768895537
2.6,0.4,1.4,0.6,0.7936848020913494
2.6,1.2,2.8,0.6,0.7769153322047186
2.6,1.0,2.8,1.8,0.7686549368942336
2.4,1.0,2.0,0.4,0.7035278175431562
2.6,1.6,2.8,2.0,0.7360571190000411
2.6,0.2,4.0,2.0,0.794904704844181
2.6,0.8,3.0,1.8,0.7724762776524582
2.6,0.8,3.6,1.8,0.7679673165574717
2.6,0.6,3.8,2.0,0.7759156337404364
2.6,0.8,2.4,0.8,0.7819246307437453
2.4,0.8,1.4,0.2,0.7091559326510948
2.6,0.4,3.8,1.4,0.7885595379144695
2.6,0.6,4.0,1.0,0.7797780088583335
2.4,0.2,2.0,2.0,0.7120479170172854
2.6,0.2,3.6,1.4,0.7980518825818291
2.6,1.6,2.8,0.6,0.7709156050609034
2.6,0.6,1.0,1.2,0.7914506808931351
2.6,1.0,2.6,1.6,0.7712144756328378
2.6,2.0,2.4,1.4,0.7277742459119546
2.6,2.0,2.0,1.2,0.7288177463073222
2.6,0.4,2.6,0.4,0.7963754166586858
2.6,0.8,2.8,1.4,0.7788300300568584
2.6,0.2,2.6,1.4,0.7990681856004571
2.4,0.6,1.6,0.8,0.7061432275123468
2.6,1.0,1.2,2.0,0.7761548271476928
2.8,1.6,1.4,1.0,0.8609724736843004
2.8,0.8,2.2,1.8,0.861523873342688
2.8,1.6,1.2,0.4,0.8825668507883032
2.8,1.6,2.4,0.2,0.8782104366310686
2.8,0.8,3.0,1.4,0.864153194155467
2.8,1.4,1.0,1.4,0.8634661894428804
3.0,2.0,2.2,1.8,0.8524094405287458
3.0,1.4,3.6,1.8,0.8959847694720181
2.8,0.2,1.6,1.0,0.8881978660361659
2.8,1.6,1.0,1.0,0.8622810453139815
2.8,0.6,2.8,1.8,0.8656863171950423
2.8,1.4,2.4,1.0,0.8569680858304044
2.8,1.0,3.4,0.8,0.8662366706486508
2.8,0.4,1.2,1.6,0.8791520363859441
2.8,2.0,3.2,1.8,0.8044713315745444
2.8,1.8,2.8,0.6,0.8556625375653721
2.8,0.8,1.8,0.4,0.8785581028047842
2.8,1.0,2.6,1.2,0.8604283329269456
2.8,1.8,2.6,1.8,0.8251203424334643
2.8,0.6,2.4,1.4,0.8713461376584326
2.8,0.4,3.2,0.2,0.8800346679926174
2.8,0.2,2.8,1.0,0.8864932136938946
2.8,1.6,1.0,0.8,0.8655275074384035
2.8,1.6,1.6,0.8,0.8611144324151777
2.8,0.4,2.4,0.2,0.8799776134797236
2.8,1.2,3.0,0.2,0.8847808769310411
2.8,1.2,3.6,1.8,0.8363365003734987
2.8,1.4,1.2,1.8,0.8581619894801694
2.8,1.0,3.2,1.2,0.8573838084885014
2.8,1.0,3.8,1.0,0.8596497573601342
2.8,1.2,1.0,1.4,0.8658695677559689
2.8,0.6,1.2,0.2,0.8812453848609592
3.0,1.8,2.2,1.6,0.8803223984338939
2.8,1.4,2.2,1.6,0.8524260821861992
2.8,1.8,3.0,1.2,0.8268403879512558
2.6,1.0,1.0,0.4,0.8006758279824131
2.8,0.8,1.2,0.6,0.8787221679990246
2.8,1.2,1.2,2.0,0.8579971711389702
2.8,0.2,4.0,1.0,0.8832426889148639
2.8,1.6,1.0,0.8,0.8655275074384035
2.8,0.2,4.0,0.4,0.8865164655348101
2.8,1.6,1.6,1.6,0.8540135441515091
2.8,1.4,1.8,1.8,0.8522321466191065
2.8,0.4,1.6,0.4,0.8790334129757829
2.8,1.4,1.6,0.8,0.8615810081382532
2.8,1.6,3.0,1.0,0.8291351182390941
3.0,1.6,3.8,1.4,0.8800866636674829
2.8,1.6,3.4,1.4,0.8143090993485297
2.8,0.2,2.2,0.8,0.8876616190581985
2.8,1.0,1.2,1.0,0.8709088316594342
2.8,0.6,3.4,1.2,0.8672234491804122
2.8,1.4,3.2,0.2,0.8821441314252396
2.8,1.6,3.2,0.2,0.8808491957410256
2.8,1.6,3.8,0.6,0.8579130309380252
2.8,0.4,3.4,1.8,0.8740722555394311
2.8,1.0,4.0,2.0,0.8473911094993134
2.8,0.2,2.0,0.2,0.8908881806612057
2.8,1.8,1.0,2.0,0.8561974387780027
2.8,0.2,3.6,1.2,0.8855545268202073
2.8,0.8,3.8,1.2,0.8601119475234007
2.8,0.6,3.8,1.2,0.8656085504949654
2.8,1.2,1.6,0.4,0.8787063306230705
3.0,1.8,4.0,1.6,0.8813888136381061
2.8,2.0,3.4,0.4,0.8600952348658256
2.8,1.2,1.6,1.0,0.8637041820732576
2.8,1.4,1.0,0.2,0.8809270028973625
2.6,0.2,3.2,0.4,0.8003293202424641
2.8,1.8,1.0,2.0,0.8561974387780027
2.8,0.6,3.6,1.6,0.8645411578183085
2.8,1.4,3.6,0.6,0.8592356934000125
2.8,0.4,1.0,1.6,0.8887222069429574
2.8,2.0,1.2,0.4,0.8842703942163798
2.8,1.4,1.2,1.6,0.8588940748292466
2.8,1.2,3.4,1.4,0.8503398755071205
2.8,1.4,1.2,1.4,0.8607050255140442
2.8,1.2,3.0,0.8,0.8648696545383671
2.8,1.8,4.0,0.6,0.8531522587064352
2.8,1.0,1.4,1.8,0.8621486534885094
2.8,0.8,2.2,2.0,0.8612715854356928
2.8,0.6,2.8,1.6,0.8666440523895335
3.0,1.4,4.0,1.6,0.8952846381261501
2.6,0.2,1.8,0.4,0.8044841825832405
2.8,1.0,3.0,0.4,0.8710762597925491
2.8,2.0,1.6,2.0,0.816833196124199
3.0,1.8,3.6,1.6,0.8812783340169549
2.8,1.0,2.4,1.2,0.8609285046908527
2.8,1.0,1.2,0.8,0.8707900992164556
2.8,1.4,1.4,1.6,0.8569894291377559
2.8,0.2,1.0,1.4,0.8880929154546909
2.6,0.2,3.4,0.6,0.8001664026584508
2.8,0.4,1.0,0.4,0.8815738999120659
2.8,1.4,2.2,0.6,0.8625893955730329
2.6,0.8,2.0,0.2,0.8043253727551003
2.8,0.6,2.0,1.6,0.8694246015386852
2.8,0.6,3.8,1.4,0.8650204609031248
2.8,0.6,1.6,0.8,0.8765625039951117
2.8,1.0,1.4,0.6,0.8716225312401198
2.8,1.8,1.8,2.0,0.8347689799545732
2.8,0.6,3.2,1.2,0.8683147778252175
2.8,1.6,3.0,0.4,0.8608037847191107
3.0,1.4,3.6,2.0,0.9088273944671778
3.0,1.2,3.8,2.0,0.9189619388601896
3.0,0.4,1.0,0.8,0.970306627792612
3.0,0.4,1.0,0.8,0.970306627792612
3.0,1.6,2.2,0.6,0.9518236424998221
3.0,1.0,2.0,0.6,0.9570753113722704
3.0,0.6,1.2,0.6,0.968131799556988
3.0,0.4,3.0,1.2,0.9605882702880008
3.0,1.2,2.4,1.4,0.9444593878813468
3.0,0.6,3.8,0.4,0.9642112364886471
3.0,1.8,2.0,0.8,0.9427204631022778
3.0,0.2,1.8,1.0,0.9731896210036964
3.0,1.8,3.2,0.2,0.9763986258012858
3.0,2.0,1.6,1.0,0.9440450828194068
3.0,0.2,1.6,1.2,0.9747734830424212
3.0,0.4,2.4,0.2,0.9647969053146846
3.0,2.0,1.4,1.4,0.9413931425311096
3.0,1.6,3.0,1.8,0.9057069159043294
3.0,0.4,2.8,0.2,0.9651216441068482
3.0,2.0,1.2,0.8,0.9504525785532131
3.0,1.2,2.4,1.8,0.9379662689520212
3.0,2.0,1.6,0.4,0.9684983038647572
3.0,0.4,3.6,1.8,0.9563170554101784
3.0,0.4,1.8,2.0,0.9636609349603701
3.0,0.2,1.0,1.6,0.9738189784895956
3.0,0.2,2.0,0.2,0.9777913818427308
3.0,0.4,2.8,1.2,0.9598763405519144
3.0,1.0,3.2,1.8,0.9369642184280972
3.0,0.8,1.8,1.2,0.954244067463252
3.0,2.0,1.8,1.4,0.9185338726211736
3.0,0.4,1.6,1.4,0.9632047230307932
3.0,2.0,3.4,0.8,0.9141213240895538
3.0,1.8,3.4,0.6,0.9447028021152204
3.0,1.2,3.2,0.6,0.949639791824324
3.0,1.8,1.2,1.4,0.9440475670255872
3.0,1.2,4.0,0.8,0.9422843220030084
3.0,0.8,1.4,0.2,0.9682124865833791
3.0,1.2,2.8,1.4,0.9434115478582448
3.0,0.8,1.2,1.2,0.9611958182303432
3.0,0.4,1.8,0.6,0.9661135990416516
3.0,0.6,3.8,2.0,0.9437756353015962
3.0,2.0,2.6,0.6,0.9385661083643256
3.0,1.2,1.2,1.6,0.9491448659503391
3.0,0.6,3.4,1.4,0.95141182971504
3.0,0.8,2.6,1.2,0.947417702800121
3.0,0.2,2.0,0.4,0.979359519694726
3.0,1.0,4.0,1.4,0.9369091520679642
3.0,0.8,2.0,1.0,0.956525077102405
3.0,1.6,1.8,1.6,0.9298035634635792
3.0,0.4,1.0,0.8,0.970306627792612
3.0,0.2,1.0,2.0,0.9762539429352064
3.0,0.2,1.2,0.6,0.9803744308195248
3.0,1.2,2.8,0.6,0.9498948056559308
3.0,0.8,2.6,1.0,0.9532306637927256
3.0,1.2,4.0,1.0,0.944011424755846
3.0,0.6,2.8,1.0,0.9545200554019828
3.0,1.8,1.4,1.8,0.9283032960424312
3.0,1.2,2.8,0.4,0.957606465777422
3.0,1.2,3.2,2.0,0.9220010406593864
3.0,0.2,2.2,2.0,0.9718397847780108
3.0,1.4,3.0,0.4,0.951977697393823
3.0,1.0,1.2,2.0,0.9484550915275509
3.0,2.0,2.6,0.2,0.9947742491749604
3.0,0.6,2.0,0.6,0.9636539076605152
3.0,1.0,3.6,1.6,0.9380286250213188
3.0,1.4,2.4,0.6,0.94858754317696
3.0,1.0,1.6,0.4,0.965515414070302
3.0,0.2,1.4,2.0,0.9715368242676332
3.0,1.6,1.6,1.0,0.9475853604153952
3.0,1.0,2.6,1.6,0.9428877260777236
3.0,2.0,1.2,1.2,0.9458434985948722
3.0,1.6,2.4,1.6,0.9167423978110952
3.0,2.0,1.0,1.2,0.9475446623514908
3.0,1.6,4.0,0.8,0.9099294629593382
3.0,1.4,3.4,2.0,0.9102104208511006
3.0,1.4,2.2,1.6,0.9377301419863392
3.0,0.2,2.2,0.6,0.9739129970111507
3.0,1.2,1.4,1.0,0.9516825859144576
3.0,1.6,1.2,1.4,0.9478522315679696
3.0,1.6,4.0,0.6,0.9439275298521956
3.0,1.2,3.6,0.6,0.9488188435499988
3.0,1.8,2.2,0.2,0.9771077610657978
3.0,0.8,2.6,0.8,0.9540623279672928
3.0,1.6,3.6,0.4,0.9499479197831704
3.0,1.2,2.8,0.4,0.957606465777422
3.0,1.2,2.8,1.8,0.9348173684308274
3.0,0.4,2.8,2.0,0.9588829820531476
3.0,0.4,2.0,1.0,0.9659419829433582
3.0,1.6,3.8,0.6,0.9442589451012856
3.0,1.8,1.8,1.6,0.9105032052292364
3.0,1.6,2.0,1.0,0.9440576333212648
3.0,1.0,3.4,0.4,0.9557765851828522
3.0,2.0,2.2,0.6,0.9379750619369096
3.0,0.2,3.4,2.0,0.9703043113881008
3.0,1.6,2.6,2.0,0.9068822026454564
3.0,1.4,1.4,2.0,0.9406084026460848
3.0,1.0,1.4,1.0,0.9581143942312256
3.0,1.6,3.2,0.6,0.9453511320187532
3.0,1.6,3.6,0.2,0.9715537780786678
3.0,1.4,1.6,1.4,0.9435631215021776
