v,re,s,ra,c_d
1.2,2.0,1.2,1.4,0.3165605452894991
1.2,2.0,1.2,1.6,0.35718127251333737
1.2,2.0,1.2,1.8,0.4313878261255844
1.2,2.0,1.2,2.0,0.4693215250713934
1.2,2.0,1.4,0.2,0.05064216350565736
1.2,2.0,1.4,0.4,0.06953928068233722
1.2,2.0,1.4,0.6,0.09011269358658534
1.2,2.0,1.4,0.8,0.15807122357551576
1.2,2.0,1.4,1.0,0.22509971419192606
1.2,2.0,1.4,1.2,0.2920873841902255
1.2,2.0,1.4,1.4,0.35729745769915794
1.2,2.0,1.4,1.6,0.4241046926501299
1.2,2.0,1.4,1.8,0.46780101929459433
1.2,2.0,1.4,2.0,0.507427961660758
1.2,2.0,1.6,0.2,0.052586881551258145
1.2,2.0,1.6,0.4,0.07101624211347532
1.2,2.0,1.6,0.6,0.10605194334428956
1.2,2.0,1.6,0.8,0.17998883062976867
1.2,2.0,1.6,1.0,0.2529049174865436
1.2,2.0,1.6,1.2,0.32521151043139
1.2,2.0,1.6,1.4,0.37972465441256265
1.2,2.0,1.6,1.6,0.44866583747495475
1.2,2.0,1.6,1.8,0.4962636925022931
1.2,2.0,1.6,2.0,0.5611023368841508
1.2,2.0,1.8,0.2,0.05531596795682515
1.2,2.0,1.8,0.4,0.07165916285262353
1.2,2.0,1.8,0.6,0.12109171523282881
1.2,2.0,1.8,0.8,0.1992047488377654
1.2,2.0,1.8,1.0,0.27735395764485826
1.2,2.0,1.8,1.2,0.35417741403423125
1.2,2.0,1.8,1.4,0.3967780944099598
1.2,2.0,1.8,1.6,0.48706019613260404
1.2,2.0,1.8,1.8,0.5397608157349054
1.2,2.0,1.8,2.0,0.6325787509535457
1.2,2.0,2.0,0.2,0.05518498939247031
1.2,2.0,2.0,0.4,0.0722713391086193
1.2,2.0,2.0,0.6,0.13444354638766692
1.2,2.0,2.0,0.8,0.216957140002118
1.2,2.0,2.0,1.0,0.2993605913589769
1.2,2.0,2.0,1.2,0.36571821252701314
1.2,2.0,2.0,1.4,0.443654834747801
1.2,2.0,2.0,1.6,0.5032354870087294
1.2,2.0,2.0,1.8,0.5782058539009947
1.2,2.0,2.0,2.0,0.7008170700226118
1.2,2.0,2.2,0.2,0.05595137379163383
1.2,2.0,2.2,0.4,0.07346671806269346
1.2,2.0,2.2,0.6,0.1464275060638654
1.2,2.0,2.2,0.8,0.23312819616927838
1.2,2.0,2.2,1.0,0.31929190409991726
1.2,2.0,2.2,1.2,0.39061451495505967
1.2,2.0,2.2,1.4,0.471763633637013
1.2,2.0,2.2,1.6,0.5356613255937136
1.2,2.0,2.2,1.8,0.6595314560227163
1.2,2.0,2.2,2.0,0.7404403458119104
1.2,2.0,2.4,0.2,0.05665861099422941
1.2,2.0,2.4,0.4,0.07513736794455485
1.2,2.0,2.4,0.6,0.15714071082113854
1.2,2.0,2.4,0.8,0.2478826889622494
1.2,2.0,2.4,1.0,0.3256351901965288
1.2,2.0,2.4,1.2,0.4130216970044257
1.2,2.0,2.4,1.4,0.4976264993516796
1.2,2.0,2.4,1.6,0.5649877633456309
1.2,2.0,2.4,1.8,0.6913298566560965
1.2,2.0,2.4,2.0,0.776418458133742
1.2,2.0,2.6,0.2,0.05778061618984609
1.2,2.0,2.6,0.4,0.07871914598832122
1.2,2.0,2.6,0.6,0.16743243725438056
1.2,2.0,2.6,0.8,0.2614073713803331
1.2,2.0,2.6,1.0,0.3428572522690864
1.2,2.0,2.6,1.2,0.41927460603481187
1.2,2.0,2.6,1.4,0.5214857119189453
1.2,2.0,2.6,1.6,0.6144120538683014
1.2,2.0,2.6,1.8,0.7216364294079984
1.2,2.0,2.6,2.0,0.809718905448116
1.2,2.0,2.8,0.2,0.05829608954374926
1.2,2.0,2.8,0.4,0.08236061693977928
1.2,2.0,2.8,0.6,0.17693157308699375
1.2,2.0,2.8,0.8,0.27402238424484865
1.2,2.0,2.8,1.0,0.3593396053131304
1.2,2.0,2.8,1.2,0.4385349119785954
1.2,2.0,2.8,1.4,0.543777598288604
1.2,2.0,2.8,1.6,0.6385786724532075
1.2,2.0,2.8,1.8,0.7496696572423405
1.2,2.0,2.8,2.0,0.840617901448299
1.2,2.0,3.0,0.2,0.05897221686002744
1.2,2.0,3.0,0.4,0.08639048499130063
1.2,2.0,3.0,0.6,0.17810598596797578
1.2,2.0,3.0,0.8,0.28589655043981216
1.2,2.0,3.0,1.0,0.37437295823510913
1.2,2.0,3.0,1.2,0.4700329408262386
1.2,2.0,3.0,1.4,0.5489743806226757
1.2,2.0,3.0,1.6,0.6805697998071508
1.2,2.0,3.0,1.8,0.7756983658982809
1.2,2.0,3.0,2.0,0.8688874144086045
1.2,2.0,3.2,0.2,0.05945203242108106
1.2,2.0,3.2,0.4,0.09104950175958858
1.2,2.0,3.2,0.6,0.1938714418285767
1.2,2.0,3.2,0.8,0.29692445852550375
1.2,2.0,3.2,1.0,0.38835700193857214
1.2,2.0,3.2,1.2,0.48671955951649454
1.2,2.0,3.2,1.4,0.5878734133946489
1.2,2.0,3.2,1.6,0.702467152138041
1.2,2.0,3.2,1.8,0.8001744159537006
1.2,2.0,3.2,2.0,0.8971504574694017
1.2,2.0,3.4,0.2,0.05982275900753199
1.2,2.0,3.4,0.4,0.09612524773392268
1.2,2.0,3.4,0.6,0.2016063718002987
1.2,2.0,3.4,0.8,0.30733289329349855
1.2,2.0,3.4,1.0,0.40153368781389137
1.2,2.0,3.4,1.2,0.5019139527800422
1.2,2.0,3.4,1.4,0.6052184812852988
1.2,2.0,3.4,1.6,0.7232589629687607
1.2,2.0,3.4,1.8,0.8233301744432003
1.2,2.0,3.4,2.0,0.9225535006030464
1.2,2.0,3.6,0.2,0.06014390987943587
1.2,2.0,3.6,0.4,0.10092233596040945
1.2,2.0,3.6,0.6,0.2090397992377467
1.2,2.0,3.6,0.8,0.3076829227744162
1.2,2.0,3.6,1.0,0.41401363013447084
1.2,2.0,3.6,1.2,0.5173831444286368
1.2,2.0,3.6,1.4,0.6222383596203513
1.2,2.0,3.6,1.6,0.7427673448455399
1.2,2.0,3.6,1.8,0.8451172029500941
1.2,2.0,3.6,2.0,0.9465553341923034
1.2,2.0,3.8,0.2,0.060404284224833474
1.2,2.0,3.8,0.4,0.1056553969020774
1.2,2.0,3.8,0.6,0.21621280493176448
1.2,2.0,3.8,0.8,0.3166941237472379
1.2,2.0,3.8,1.0,0.4136626645378963
1.2,2.0,3.8,1.2,0.5317108293057212
1.2,2.0,3.8,1.4,0.638330892680194
1.2,2.0,3.8,1.6,0.7613336433707507
1.2,2.0,3.8,1.8,0.8650500377513594
1.2,2.0,3.8,2.0,0.9693616223388369
1.2,2.0,4.0,0.2,0.0608210628793499
1.2,2.0,4.0,0.4,0.11000489989800784
1.2,2.0,4.0,0.6,0.22283909318527229
1.2,2.0,4.0,0.8,0.3261501055813235
1.2,2.0,4.0,1.0,0.4250697295324586
1.2,2.0,4.0,1.2,0.5455953117607494
1.2,2.0,4.0,1.4,0.6705032436480762
1.2,2.0,4.0,1.6,0.7790558403857838
1.2,2.0,4.0,1.8,0.8854846126373599
1.2,2.0,4.0,2.0,0.9910258370765702
1.4,0.2,1.0,0.2,0.015930832318347167
1.4,0.2,1.0,0.4,0.03747200850345845
1.4,0.2,1.0,0.6,0.06265569566141643
1.4,0.2,1.0,0.8,0.09297692183333187
1.4,0.2,1.0,1.0,0.12716302749522018
1.4,0.2,1.0,1.2,0.1608518148062584
1.4,0.2,1.0,1.4,0.1918027135640864
1.4,0.2,1.0,1.6,0.22215790811183667
1.4,0.2,1.0,1.8,0.2506340031354892
1.4,0.2,1.0,2.0,0.2772627843555144
1.4,0.2,1.2,0.2,0.01766145114606295
1.4,0.2,1.2,0.4,0.042466812387640794
1.4,0.2,1.2,0.6,0.07249243258035036
1.4,0.2,1.2,0.8,0.11222678967417482
1.4,0.2,1.2,1.0,0.1529120326396613
1.4,0.2,1.2,1.2,0.19109291501491324
1.4,0.2,1.2,1.4,0.2280056884703547
1.4,0.2,1.2,1.6,0.26368834550255865
1.4,0.2,1.2,1.8,0.2964845787826758
1.4,0.2,1.2,2.0,0.32728365882126204
1.4,0.2,1.4,0.2,0.01864179927762165
1.4,0.2,1.4,0.4,0.0474418387870762
1.4,0.2,1.4,0.6,0.08340119293105978
1.4,0.2,1.4,0.8,0.1302174134681021
1.4,0.2,1.4,1.0,0.1753855041912538
1.4,0.2,1.4,1.2,0.21934436529759385
1.4,0.2,1.4,1.4,0.2614026455142359
1.4,0.2,1.4,1.6,0.2996987644328871
1.4,0.2,1.4,1.8,0.3371490200028484
1.4,0.2,1.4,2.0,0.37114778249468583
1.4,0.2,1.6,0.2,0.019526936953208993
1.4,0.2,1.6,0.4,0.05182738000084784
1.4,0.2,1.6,0.6,0.09471543735009173
1.4,0.2,1.6,0.8,0.1465793891365544
1.4,0.2,1.6,1.0,0.19645338842484214
1.4,0.2,1.6,1.2,0.2451177156800645
1.4,0.2,1.6,1.4,0.2905362997062037
1.4,0.2,1.6,1.6,0.3331722215258597
1.4,0.2,1.6,1.8,0.3730194536170683
1.4,0.2,1.6,2.0,0.41029582563028855
1.4,0.2,1.8,0.2,0.02030090938598153
1.4,0.2,1.8,0.4,0.055995093178434645
1.4,0.2,1.8,0.6,0.10545666810136044
1.4,0.2,1.8,0.8,0.16135534859703873
1.4,0.2,1.8,1.0,0.2158755669814993
1.4,0.2,1.8,1.2,0.2674746796372413
1.4,0.2,1.8,1.4,0.3171866516165871
1.4,0.2,1.8,1.6,0.3627812107088238
1.4,0.2,1.8,1.8,0.40505111153128426
1.4,0.2,1.8,2.0,0.4462146114834739
1.4,0.2,2.0,0.2,0.02095218400592762
1.4,0.2,2.0,0.4,0.06020277082570224
1.4,0.2,2.0,0.6,0.11543353143537598
1.4,0.2,2.0,0.8,0.1752643892439075
1.4,0.2,2.0,1.0,0.2336793730864062
1.4,0.2,2.0,1.2,0.28914568870441454
1.4,0.2,2.0,1.4,0.3404512308374997
1.4,0.2,2.0,1.6,0.38963031167818774
1.4,0.2,2.0,1.8,0.4355879317360534
1.4,0.2,2.0,2.0,0.4789247007630456
1.4,0.2,2.2,0.2,0.02152648661694774
1.4,0.2,2.2,0.4,0.06423993300304193
1.4,0.2,2.2,0.6,0.12476262815259487
1.4,0.2,2.2,0.8,0.1882590580112884
1.4,0.2,2.2,1.0,0.2501280314243885
1.4,0.2,2.2,1.2,0.30821844271232496
1.4,0.2,2.2,1.4,0.36328551187586416
1.4,0.2,2.2,1.6,0.41469808825836857
1.4,0.2,2.2,1.8,0.46224757756370594
1.4,0.2,2.2,2.0,0.5087066895141946
1.4,0.2,2.4,0.2,0.02200546711900811
1.4,0.2,2.4,0.4,0.06818212735066725
1.4,0.2,2.4,0.6,0.13344613002759187
1.4,0.2,2.4,0.8,0.20045160086827238
1.4,0.2,2.4,1.0,0.265410643052903
1.4,0.2,2.4,1.2,0.3257738239923913
1.4,0.2,2.4,1.4,0.3831599500323257
1.4,0.2,2.4,1.6,0.43758345411930677
1.4,0.2,2.4,1.8,0.488547431215542
1.4,0.2,2.4,2.0,0.5364473280004554
1.4,0.2,2.6,0.2,0.022373431395023877
1.4,0.2,2.6,0.4,0.0721625508754466
1.4,0.2,2.6,0.6,0.14161637057502363
1.4,0.2,2.6,0.8,0.2118691355977287
1.4,0.2,2.6,1.0,0.27867538722692486
1.4,0.2,2.6,1.2,0.34302671466199064
1.4,0.2,2.6,1.4,0.40290073753265615
1.4,0.2,2.6,1.6,0.4588942489167401
1.4,0.2,2.6,1.8,0.5121514044747073
1.4,0.2,2.6,2.0,0.5622383147876013
1.4,0.2,2.8,0.2,0.022145074038120677
1.4,0.2,2.8,0.4,0.07632583331354097
1.4,0.2,2.8,0.6,0.14933924942329288
1.4,0.2,2.8,0.8,0.22252198861100644
1.4,0.2,2.8,1.0,0.29255442542313054
1.4,0.2,2.8,1.2,0.3586923579684671
1.4,0.2,2.8,1.4,0.4206268317290632
1.4,0.2,2.8,1.6,0.47917029657938665
1.4,0.2,2.8,1.8,0.5343299449515012
1.4,0.2,2.8,2.0,0.5864813077621729
1.4,0.2,3.0,0.2,0.02364486007598058
1.4,0.2,3.0,0.4,0.0806404010826951
1.4,0.2,3.0,0.6,0.1566861908322917
1.4,0.2,3.0,0.8,0.23254185677806505
1.4,0.2,3.0,1.0,0.30477972829691985
1.4,0.2,3.0,1.2,0.3734728928405806
1.4,0.2,3.0,1.4,0.4372888883984029
1.4,0.2,3.0,1.6,0.4979636489875339
1.4,0.2,3.0,1.8,0.5552003488641837
1.4,0.2,3.0,2.0,0.6093166906149684
1.4,0.2,3.2,0.2,0.02433377142630166
1.4,0.2,3.2,0.4,0.08481153937333513
1.4,0.2,3.2,0.6,0.16364668914153316
1.4,0.2,3.2,0.8,0.24197180497122586
1.4,0.2,3.2,1.0,0.3163017030687843
1.4,0.2,3.2,1.2,0.3872660507461697
1.4,0.2,3.2,1.4,0.45301873552507477
1.4,0.2,3.2,1.6,0.5157488928553853
1.4,0.2,3.2,1.8,0.5747668102020557
1.4,0.2,3.2,2.0,0.6309775175878285
1.4,0.2,3.4,0.2,0.024813124963559145
1.4,0.2,3.4,0.4,0.0888008132033508
1.4,0.2,3.4,0.6,0.17030037192626904
1.4,0.2,3.4,0.8,0.2503100543296819
1.4,0.2,3.4,1.0,0.3271866988296455
1.4,0.2,3.4,1.2,0.4001068547341695
1.4,0.2,3.4,1.4,0.46790633719793195
1.4,0.2,3.4,1.6,0.5325515026108245
1.4,0.2,3.4,1.8,0.5934186989127926
1.4,0.2,3.4,2.0,0.6519482995745515
1.4,0.2,3.6,0.2,0.025469410890822455
1.4,0.2,3.6,0.4,0.09230715809498585
1.4,0.2,3.6,0.6,0.1766253819448491
1.4,0.2,3.6,0.8,0.25943165389730544
1.4,0.2,3.6,1.0,0.33729019694496426
1.4,0.2,3.6,1.2,0.41237762744636475
1.4,0.2,3.6,1.4,0.4823869655307051
1.4,0.2,3.6,1.6,0.5484961060787981
1.4,0.2,3.6,1.8,0.611254809470022
1.4,0.2,3.6,2.0,0.6711738083522362
1.4,0.2,3.8,0.2,0.026282602587401473
1.4,0.2,3.8,0.4,0.0965092254585169
1.4,0.2,3.8,0.6,0.18268184686271843
1.4,0.2,3.8,0.8,0.26742355314781224
1.4,0.2,3.8,1.0,0.34807020225310165
1.4,0.2,3.8,1.2,0.4240639731869296
1.4,0.2,3.8,1.4,0.49586918513372086
1.4,0.2,3.8,1.6,0.5637539656672487
1.4,0.2,3.8,1.8,0.628232834292087
1.4,0.2,3.8,2.0,0.6897898359587797
1.4,0.2,4.0,0.2,0.02692343357521437
1.4,0.2,4.0,0.4,0.10002665469698262
1.4,0.2,4.0,0.6,0.18847932276684734
1.4,0.2,4.0,0.8,0.2745749299053843
1.4,0.2,4.0,1.0,0.3571589477865712
1.4,0.2,4.0,1.2,0.4352251706032013
1.4,0.2,4.0,1.4,0.5087274363491315
1.4,0.2,4.0,1.6,0.5782657349539011
1.4,0.2,4.0,1.8,0.644450377872396
1.4,0.2,4.0,2.0,0.7075416079193046
1.4,0.4,1.0,0.2,0.015790544705810167
1.4,0.4,1.0,0.4,0.04964692610908475
1.4,0.4,1.0,0.6,0.06750512669733609
1.4,0.4,1.0,0.8,0.09697828628445375
1.4,0.4,1.0,1.0,0.13883414927463705
1.4,0.4,1.0,1.2,0.17985269690979241
1.4,0.4,1.0,1.4,0.22002569211157924
1.4,0.4,1.0,1.6,0.25927850007336745
1.4,0.4,1.0,1.8,0.297483955816709
1.4,0.4,1.0,2.0,0.33403146667718114
1.4,0.4,1.2,0.2,0.017079738957935832
1.4,0.4,1.2,0.4,0.053024296845902666
1.4,0.4,1.2,0.6,0.07419682137258414
1.4,0.4,1.2,0.8,0.11975127455157018
1.4,0.4,1.2,1.0,0.16822391167787562
1.4,0.4,1.2,1.2,0.21575988821698763
1.4,0.4,1.2,1.4,0.262366696237253
1.4,0.4,1.2,1.6,0.308103894443097
1.4,0.4,1.2,1.8,0.3520114969786599
1.4,0.4,1.2,2.0,0.3941771453861954
1.4,0.4,1.4,0.2,0.018234753327792858
1.4,0.4,1.4,0.4,0.059490175629133356
1.4,0.4,1.4,0.6,0.0858687046969661
1.4,0.4,1.4,0.8,0.14029168520236876
1.4,0.4,1.4,1.0,0.19436445346079112
1.4,0.4,1.4,1.2,0.247365084860191
1.4,0.4,1.4,1.4,0.30027044215806464
1.4,0.4,1.4,1.6,0.3510612365524217
1.4,0.4,1.4,1.8,0.39980326418426254
1.4,0.4,1.4,2.0,0.44610983574004187
1.4,0.4,1.6,0.2,0.019577660220662905
1.4,0.4,1.6,0.4,0.06197232677510952
1.4,0.4,1.6,0.6,0.09871690176556684
1.4,0.4,1.6,0.8,0.1586686519930424
1.4,0.4,1.6,1.0,0.21783189372171902
1.4,0.4,1.6,1.2,0.2764217521934088
1.4,0.4,1.6,1.4,0.3337097456623536
1.4,0.4,1.6,1.6,0.3888518892377265
1.4,0.4,1.6,1.8,0.4421651190633429
1.4,0.4,1.6,2.0,0.4927955515467578
1.4,0.4,1.8,0.2,0.020915306549222062
1.4,0.4,1.8,0.4,0.06460478405394983
1.4,0.4,1.8,0.6,0.11058399831594276
1.4,0.4,1.8,0.8,0.17538018491711738
1.4,0.4,1.8,1.0,0.2389563793092656
1.4,0.4,1.8,1.2,0.30215988993403126
1.4,0.4,1.8,1.4,0.36296841979436345
1.4,0.4,1.8,1.6,0.42314500303382796
1.4,0.4,1.8,1.8,0.4799899026834844
1.4,0.4,1.8,2.0,0.5336125327658483
1.4,0.4,2.0,0.2,0.022388573220613803
1.4,0.4,2.0,0.4,0.06655041440492002
1.4,0.4,2.0,0.6,0.12204348143491626
1.4,0.4,2.0,0.8,0.19078480958731647
1.4,0.4,2.0,1.0,0.2584391744507123
1.4,0.4,2.0,1.2,0.32561006497048256
1.4,0.4,2.0,1.4,0.3907829656146946
1.4,0.4,2.0,1.6,0.452951326841081
1.4,0.4,2.0,1.8,0.5134922147959037
1.4,0.4,2.0,2.0,0.5709735445520386
1.4,0.4,2.2,0.2,0.023662417470382266
1.4,0.4,2.2,0.4,0.06887213059472651
1.4,0.4,2.2,0.6,0.13237833832319312
1.4,0.4,2.2,0.8,0.2049411066724523
1.4,0.4,2.2,1.0,0.27636371925327863
1.4,0.4,2.2,1.2,0.34697740138652744
1.4,0.4,2.2,1.4,0.416151146284171
1.4,0.4,2.2,1.6,0.48233040157058515
1.4,0.4,2.2,1.8,0.544309749016853
1.4,0.4,2.2,2.0,0.6052633608750978
1.4,0.4,2.4,0.2,0.024789662122241835
1.4,0.4,2.4,0.4,0.07138625270988046
1.4,0.4,2.4,0.6,0.1420110693885049
1.4,0.4,2.4,0.8,0.21722189061985728
1.4,0.4,2.4,1.0,0.29303690248585296
1.4,0.4,2.4,1.2,0.3668743138962877
1.4,0.4,2.4,1.4,0.439019419244006
1.4,0.4,2.4,1.6,0.5081389499384519
1.4,0.4,2.4,1.8,0.5735216120713771
1.4,0.4,2.4,2.0,0.637130530905285
1.4,0.4,2.6,0.2,0.027301732973701427
1.4,0.4,2.6,0.4,0.07478431318253774
1.4,0.4,2.6,0.6,0.15092823342329356
1.4,0.4,2.6,0.8,0.22986370015315966
1.4,0.4,2.6,1.0,0.30840242795103023
1.4,0.4,2.6,1.2,0.3857807447315703
1.4,0.4,2.6,1.4,0.46036095380271985
1.4,0.4,2.6,1.6,0.5320161385428741
1.4,0.4,2.6,1.8,0.6002464844678637
1.4,0.4,2.6,2.0,0.6663457634768899
1.4,0.4,2.8,0.2,0.029536222326965778
1.4,0.4,2.8,0.4,0.07845662892394076
1.4,0.4,2.8,0.6,0.15934574479080515
1.4,0.4,2.8,0.8,0.24115477074836955
1.4,0.4,2.8,1.0,0.32271377070597856
1.4,0.4,2.8,1.2,0.40290843157967765
1.4,0.4,2.8,1.4,0.4810002002950556
1.4,0.4,2.8,1.6,0.5541634400474916
1.4,0.4,2.8,1.8,0.6252894473121062
1.4,0.4,2.8,2.0,0.693578196133468
1.4,0.4,3.0,0.2,0.031151448043056015
1.4,0.4,3.0,0.4,0.08258977204949526
1.4,0.4,3.0,0.6,0.16719642336211896
1.4,0.4,3.0,0.8,0.2518582764149597
1.4,0.4,3.0,1.0,0.3361859721993096
1.4,0.4,3.0,1.2,0.4189620717649678
1.4,0.4,3.0,1.4,0.4994458829826972
1.4,0.4,3.0,1.6,0.5752931582657342
1.4,0.4,3.0,1.8,0.6486384658206937
1.4,0.4,3.0,2.0,0.7192577393635853
1.4,0.4,3.2,0.2,0.03248372729278053
1.4,0.4,3.2,0.4,0.08684845657334642
1.4,0.4,3.2,0.6,0.17463458149514038
1.4,0.4,3.2,0.8,0.2619882598560846
1.4,0.4,3.2,1.0,0.3492930533274787
1.4,0.4,3.2,1.2,0.4343300492690373
1.4,0.4,3.2,1.4,0.5168042083643628
1.4,0.4,3.2,1.6,0.5948032119115332
1.4,0.4,3.2,1.8,0.670357261809754
1.4,0.4,3.2,2.0,0.7429419930575725
1.4,0.4,3.4,0.2,0.034031711174787316
1.4,0.4,3.4,0.4,0.09096869482210267
1.4,0.4,3.4,0.6,0.1812691288434172
1.4,0.4,3.4,0.8,0.27160659099789286
1.4,0.4,3.4,1.0,0.3612084633468345
1.4,0.4,3.4,1.2,0.4487518925301637
1.4,0.4,3.4,1.4,0.5332192620107858
1.4,0.4,3.4,1.6,0.6120496952768154
1.4,0.4,3.4,1.8,0.6909486924712882
1.4,0.4,3.4,2.0,0.7656880434148583
1.4,0.4,3.6,0.2,0.03547156330133388
1.4,0.4,3.6,0.4,0.09497725314177072
1.4,0.4,3.6,0.6,0.1883958596763377
1.4,0.4,3.6,0.8,0.28068915177941683
1.4,0.4,3.6,1.0,0.37188318025739314
1.4,0.4,3.6,1.2,0.46225246955825855
1.4,0.4,3.6,1.4,0.5487782911179585
1.4,0.4,3.6,1.6,0.6308859747391777
1.4,0.4,3.6,1.8,0.7108436915520784
1.4,0.4,3.6,2.0,0.7871804040867186
1.4,0.4,3.8,0.2,0.036767510713950534
1.4,0.4,3.8,0.4,0.09911823821654185
1.4,0.4,3.8,0.6,0.19473047424245846
1.4,0.4,3.8,0.8,0.28931850379211055
1.4,0.4,3.8,1.0,0.38342196582187704
1.4,0.4,3.8,1.2,0.4747830294190219
1.4,0.4,3.8,1.4,0.5635428990950007
1.4,0.4,3.8,1.6,0.6475300816947447
1.4,0.4,3.8,1.8,0.729316379098708
1.4,0.4,3.8,2.0,0.808135339122435
1.4,0.4,4.0,0.2,0.03801885685684411
1.4,0.4,4.0,0.4,0.10308058753513742
1.4,0.4,4.0,0.6,0.2007701240306697
1.4,0.4,4.0,0.8,0.29752964991479974
1.4,0.4,4.0,1.0,0.39373356177468943
1.4,0.4,4.0,1.2,0.4878671598330313
1.4,0.4,4.0,1.4,0.5780016873135216
1.4,0.4,4.0,1.6,0.6635531544110892
1.4,0.4,4.0,1.8,0.7468623535785616
1.4,0.4,4.0,2.0,0.8275992743867977
1.4,0.6,1.0,0.2,0.019614543261685737
1.4,0.6,1.0,0.4,0.057000149680603594
1.4,0.6,1.0,0.6,0.0688837387822085
1.4,0.6,1.0,0.8,0.09614878633412216
1.4,0.6,1.0,1.0,0.14282668952724675
1.4,0.6,1.0,1.2,0.18826988804762362
1.4,0.6,1.0,1.4,0.23238071732177246
1.4,0.6,1.0,1.6,0.2770349467916868
1.4,0.6,1.0,1.8,0.3221556169459403
1.4,0.6,1.0,2.0,0.36234730548357225
1.4,0.6,1.2,0.2,0.021642404003586156
1.4,0.6,1.2,0.4,0.058263776728515064
1.4,0.6,1.2,0.6,0.07314773656543247
1.4,0.6,1.2,0.8,0.12144310449796412
1.4,0.6,1.2,1.0,0.1750819637356489
1.4,0.6,1.2,1.2,0.2265597694718296
1.4,0.6,1.2,1.4,0.27782988918360846
1.4,0.6,1.2,1.6,0.3296439806004733
1.4,0.6,1.2,1.8,0.3783142454532026
1.4,0.6,1.2,2.0,0.4240162714988168
1.4,0.6,1.4,0.2,0.02381753203536993
1.4,0.6,1.4,0.4,0.06365242874458439
1.4,0.6,1.4,0.6,0.08515338520452356
1.4,0.6,1.4,0.8,0.1441925395311117
1.4,0.6,1.4,1.0,0.20286313356639316
1.4,0.6,1.4,1.2,0.2596363783063173
1.4,0.6,1.4,1.4,0.3182033861214451
1.4,0.6,1.4,1.6,0.3744115445287413
1.4,0.6,1.4,1.8,0.42713236177297287
1.4,0.6,1.4,2.0,0.48091466068829986
1.4,0.6,1.6,0.2,0.02545258868114704
1.4,0.6,1.6,0.4,0.06507659442935439
1.4,0.6,1.6,0.6,0.0989353500184668
1.4,0.6,1.6,0.8,0.16422688917452913
1.4,0.6,1.6,1.0,0.227430637565313
1.4,0.6,1.6,1.2,0.29067909264911906
1.4,0.6,1.6,1.4,0.3540556657692246
1.4,0.6,1.6,1.6,0.4147987576399578
1.4,0.6,1.6,1.8,0.47320195279653066
1.4,0.6,1.6,2.0,0.5298717044137217
1.4,0.6,1.8,0.2,0.027883728855861194
1.4,0.6,1.8,0.4,0.0665907237747001
1.4,0.6,1.8,0.6,0.1118830174227626
1.4,0.6,1.8,0.8,0.18201393962673007
1.4,0.6,1.8,1.0,0.24950452583999222
1.4,0.6,1.8,1.2,0.3175631322372943
1.4,0.6,1.8,1.4,0.38578918348084995
1.4,0.6,1.8,1.6,0.4502414707167831
1.4,0.6,1.8,1.8,0.5125559232859318
1.4,0.6,1.8,2.0,0.5732499146461302
1.4,0.6,2.0,0.2,0.02991349180281369
1.4,0.6,2.0,0.4,0.06796744535386169
1.4,0.6,2.0,0.6,0.12404866121836743
1.4,0.6,2.0,0.8,0.19795270768645143
1.4,0.6,2.0,1.0,0.26922464172151733
1.4,0.6,2.0,1.2,0.34198591026222513
1.4,0.6,2.0,1.4,0.413959976004334
1.4,0.6,2.0,1.6,0.4811276796663411
1.4,0.6,2.0,1.8,0.5481725900004436
1.4,0.6,2.0,2.0,0.6136441970391864
1.4,0.6,2.2,0.2,0.03177365604842309
1.4,0.6,2.2,0.4,0.06958473530405881
1.4,0.6,2.2,0.6,0.13535253145264817
1.4,0.6,2.2,0.8,0.21256586462502736
1.4,0.6,2.2,1.0,0.2872094250898292
1.4,0.6,2.2,1.2,0.364258852479399
1.4,0.6,2.2,1.4,0.4394047187024055
1.4,0.6,2.2,1.6,0.510596613955954
1.4,0.6,2.2,1.8,0.5806630513987086
1.4,0.6,2.2,2.0,0.6498192312376317
1.4,0.6,2.4,0.2,0.03346699147348836
1.4,0.6,2.4,0.4,0.07138512098458837
1.4,0.6,2.4,0.6,0.14567899418129374
1.4,0.6,2.4,0.8,0.2260340336906471
1.4,0.6,2.4,1.0,0.30509212604423447
1.4,0.6,2.4,1.2,0.38513453391136554
1.4,0.6,2.4,1.4,0.4632119350613589
1.4,0.6,2.4,1.6,0.537805424948017
1.4,0.6,2.4,1.8,0.6112101646018786
1.4,0.6,2.4,2.0,0.6838008152116294
1.4,0.6,2.6,0.2,0.034833250888920364
1.4,0.6,2.6,0.4,0.0746189617459975
1.4,0.6,2.6,0.6,0.15537217618674865
1.4,0.6,2.6,0.8,0.23843848379597438
1.4,0.6,2.6,1.0,0.32107993577376004
1.4,0.6,2.6,1.2,0.4041531278767551
1.4,0.6,2.6,1.4,0.4851018712489322
1.4,0.6,2.6,1.6,0.5633755783620561
1.4,0.6,2.6,1.8,0.6408152268151612
1.4,0.6,2.6,2.0,0.7159437169694802
1.4,0.6,2.8,0.2,0.03612189820831185
1.4,0.6,2.8,0.4,0.07829226195615639
1.4,0.6,2.8,0.6,0.16390529310815122
1.4,0.6,2.8,0.8,0.24957259033685789
1.4,0.6,2.8,1.0,0.3365069244510746
1.4,0.6,2.8,1.2,0.4211362570128793
