v,re,s,ra,c_d
1.4,2.0,3.0,1.4,0.5375869726706529
2.8,0.2,3.2,2.0,0.5025840475203797
1.0,1.8,2.2,1.6,0.5591906804874306
1.0,0.6,2.2,1.6,0.5335068258376071
1.8,1.2,3.0,1.4,0.5446300796541671
1.0,1.0,3.6,1.2,0.5008517638242034
1.6,0.2,3.2,1.8,0.5550002965550009
1.8,0.6,2.8,1.6,0.5634824293664447
1.2,0.6,2.8,1.6,0.5985479084023709
2.2,0.6,3.2,1.4,0.5041486675309571
2.8,0.8,4.0,1.4,0.5582736301574559
1.0,1.2,1.6,2.0,0.5717171294437013
1.4,1.2,3.2,1.4,0.5508296893662344
2.8,1.6,2.0,1.8,0.5425910898108063
1.4,1.4,1.6,2.0,0.5830571601867907
1.8,0.6,3.0,1.6,0.5856569179010022
3.0,2.0,1.6,2.0,0.5171357815127448
3.0,0.6,3.8,1.6,0.5860723453261578
1.2,2.0,2.0,1.6,0.5032354870087294
2.2,1.6,3.8,1.4,0.5777825856850303
2.6,1.6,3.8,1.4,0.5852678283034334
2.8,0.6,3.2,1.6,0.5458509726205834
2.2,1.0,2.2,1.6,0.5003198983520365
2.4,0.6,3.6,1.4,0.5248306175365514
2.2,0.8,2.4,1.6,0.5152908944934975
2.6,0.6,2.0,2.0,0.5286401292933757
2.0,1.4,1.4,2.0,0.504094500687084
2.8,1.6,1.8,2.0,0.5697078244607804
2.8,0.6,3.8,1.6,0.5966049060173281
1.6,0.8,3.8,1.4,0.5988128129496604
1.8,2.0,2.4,1.6,0.5331454816835414
2.8,0.6,3.8,1.6,0.5966049060173281
2.4,1.0,2.4,1.8,0.5948761322462596
1.0,1.4,2.2,1.6,0.5307249285521992
1.2,0.6,3.4,1.4,0.5702250491109301
2.6,1.8,1.8,2.0,0.5877175014985698
2.4,2.0,1.8,2.0,0.5995065398120761
1.6,1.2,2.6,1.4,0.5093131199141347
2.8,0.8,3.4,1.6,0.5939682592911016
1.2,0.6,2.0,1.8,0.5607078818927121
1.8,2.0,3.2,1.4,0.5521204184793894
1.2,1.2,3.4,1.4,0.5797475722012171
2.8,1.4,1.8,1.8,0.5035701734282125
3.0,1.0,2.6,1.6,0.5157508858022276
1.0,1.8,3.0,1.4,0.5701381348424003
2.4,0.4,3.2,1.6,0.5275734860861817
2.2,0.6,2.8,1.6,0.5413041278601789
1.6,0.6,2.0,2.0,0.5995187356454006
2.2,2.0,3.0,1.4,0.5275325349358214
2.8,0.6,2.8,2.0,0.6350939812380769
2.4,0.6,2.6,2.0,0.64100781133926
1.8,0.8,2.2,2.0,0.6499792801534594
2.0,0.4,3.0,2.0,0.6623273230619949
1.4,0.2,3.8,2.0,0.6897898359587797
2.2,2.0,2.6,1.8,0.6839025746981491
2.6,2.0,3.8,1.6,0.6919419219798445
2.0,1.6,2.4,1.8,0.6323520806533057
2.2,0.4,3.8,1.8,0.6633643456449289
2.2,1.6,3.6,1.6,0.6913350494247157
2.4,0.6,3.6,1.6,0.6035552066104253
2.0,0.6,2.2,2.0,0.6065826149500402
2.6,0.8,2.4,2.0,0.6302302883120416
1.8,1.2,2.6,1.8,0.6700811633289042
1.6,1.0,2.6,1.8,0.6689915687307747
2.2,0.4,3.2,2.0,0.6720662632356152
1.8,2.0,4.0,1.4,0.628179715106744
1.6,1.8,3.2,1.6,0.6577691730839113
2.2,1.6,2.0,2.0,0.6438241743047877
2.0,0.4,3.2,1.8,0.6212758157931318
1.0,1.0,3.8,1.4,0.6171257736897029
1.8,1.2,2.2,1.8,0.6083404866673082
2.0,0.4,3.4,1.8,0.6422354788380589
1.8,1.6,3.6,1.6,0.680785339626313
2.8,1.4,2.2,2.0,0.6367550935089829
2.6,1.4,2.4,2.0,0.6881451921158049
2.0,1.8,3.8,1.4,0.6004479849066016
1.0,0.6,2.8,1.8,0.695696821946561
2.0,2.0,2.2,1.8,0.6305311578946672
1.6,0.2,4.0,2.0,0.6841312086119348
3.0,1.6,3.6,1.6,0.6602060242955886
2.0,1.4,4.0,1.6,0.6978449784187977
3.0,1.0,4.0,1.6,0.6571548855120906
1.0,1.0,3.2,1.6,0.6597705713216417
1.6,0.4,3.8,1.6,0.6330275504016222
1.2,0.6,3.0,1.6,0.6217117222239965
2.8,2.0,2.4,2.0,0.6930854527866306
1.8,0.8,2.6,1.8,0.6399017531301014
1.4,0.6,2.4,1.8,0.6112101646018786
1.6,1.2,2.8,1.6,0.6182787464929732
2.0,1.2,2.0,2.0,0.6346916668491422
2.4,1.6,3.2,1.6,0.6511245674030836
1.8,0.2,3.8,2.0,0.6450871651350437
2.6,1.8,3.4,1.6,0.6590256026883383
1.0,1.4,2.0,2.0,0.6706366530868876
3.0,0.8,3.4,1.8,0.6598307251977941
2.4,1.2,3.0,1.6,0.6088896755371485
1.0,1.0,3.0,1.6,0.6380051271246584
2.8,0.4,3.6,2.0,0.6641605678388781
1.2,0.2,3.6,1.8,0.6340933021425331
1.4,1.0,2.8,1.6,0.6186089989400603
2.2,1.8,3.2,1.6,0.6553849867168898
2.2,1.8,4.0,1.4,0.6081820286987601
2.0,2.0,2.2,1.8,0.6305311578946672
2.0,1.8,2.6,1.8,0.6835586194439228
1.2,2.0,3.4,1.4,0.6052184812852988
2.2,2.0,2.4,1.8,0.6522743434074267
2.0,1.0,3.8,1.6,0.6915438067613513
1.2,2.0,3.8,1.4,0.638330892680194
2.0,1.0,2.8,1.8,0.6731068177918228
2.0,1.6,2.2,2.0,0.6926412449812746
1.8,1.4,3.8,1.6,0.6911469825027592
2.0,0.6,2.8,1.8,0.6256720211738707
1.4,0.8,4.0,1.4,0.6237338934354263
2.4,0.8,2.4,2.0,0.6443302590551131
1.0,0.6,3.6,1.6,0.6943963914827495
2.6,1.0,2.6,2.0,0.6882778038887716
1.0,0.2,3.6,1.8,0.659183868838894
1.2,2.0,3.4,1.4,0.6052184812852988
1.4,1.8,3.0,1.6,0.6463791098057498
1.4,1.0,2.2,1.8,0.6167784833125132
1.8,1.8,3.8,1.4,0.6088456471779006
2.2,1.0,3.0,1.6,0.6048555233692172
1.6,1.0,2.2,2.0,0.680850292531063
1.6,0.6,2.2,2.0,0.6350679368756583
1.0,0.2,3.2,2.0,0.6833090439867079
1.4,0.6,2.6,1.8,0.6408152268151612
1.6,0.8,2.0,2.0,0.6247660847416802
1.8,0.6,3.2,1.8,0.6874547856262997
1.2,1.4,3.4,1.6,0.6854727029290331
2.8,0.4,3.6,1.8,0.601441552579432
1.8,1.4,3.0,1.6,0.6008103150361134
1.4,0.6,2.6,1.8,0.6408152268151612
1.8,1.6,3.2,1.6,0.608274635431125
2.0,1.8,3.0,1.6,0.6196978828050268
2.4,1.4,2.6,1.8,0.6519981549257683
2.6,1.2,3.8,1.6,0.6763142747342521
3.0,0.6,3.2,2.0,0.6714150986526803
2.8,0.6,3.2,1.8,0.6179899917596945
2.4,1.0,4.0,1.6,0.6899217124237658
2.6,1.0,3.8,1.6,0.6643905436438023
2.8,1.0,2.8,1.8,0.6275628390920824
2.4,0.4,3.8,1.8,0.6488226601011996
1.2,0.4,2.6,2.0,0.6853611947177077
1.2,0.8,3.4,1.6,0.6809384263236352
1.8,2.0,2.6,1.8,0.6696464156082589
1.6,1.8,3.6,1.6,0.6972248995011724
1.6,1.2,1.8,2.0,0.6133849267208351
2.2,1.2,2.8,1.8,0.6789186413868297
2.0,1.8,3.6,1.6,0.6785116680736977
2.8,1.6,3.6,1.8,0.7516687398851822
1.0,1.0,2.6,2.0,0.7864885596189523
1.8,1.4,2.4,2.0,0.732934611065375
1.4,1.2,3.4,1.8,0.7915113195101199
2.2,1.4,3.0,1.8,0.7113748489472109
1.8,0.8,4.0,1.6,0.7025481724270713
1.0,1.6,3.8,1.6,0.761483452130473
2.0,0.4,3.6,2.0,0.7321651319710717
3.0,1.6,3.0,2.0,0.7620854374038164
1.0,2.0,3.6,1.6,0.7498165261527192
1.6,1.6,3.2,1.8,0.7426209454132648
3.0,1.2,3.2,2.0,0.7692154984903893
2.2,0.6,3.6,1.8,0.700462110407348
1.8,2.0,2.4,2.0,0.7471374605279463
1.2,1.0,3.8,1.6,0.7315813510863568
2.4,1.8,3.8,1.8,0.7987901487882941
1.4,0.8,3.2,1.8,0.7396737606181017
3.0,1.0,3.8,1.8,0.7206160643238303
1.2,0.4,3.6,1.8,0.7284347652587394
2.6,1.6,3.8,1.8,0.7814617257614226
1.0,1.0,2.8,1.8,0.7278400156909451
1.6,2.0,2.4,2.0,0.7287665239943577
1.0,2.0,2.0,2.0,0.7085329690217718
2.0,1.4,2.6,2.0,0.752233893175896
1.0,1.0,2.6,2.0,0.7864885596189523
1.8,0.6,3.4,1.8,0.7086677735408486
2.6,1.2,3.0,2.0,0.7673989928524606
2.2,1.0,3.2,1.8,0.714091222855692
1.2,1.6,3.4,1.6,0.7156206682578686
2.2,0.6,3.4,2.0,0.7582447293154059
1.0,1.6,2.6,1.8,0.7231987382525003
2.6,2.0,2.4,2.0,0.7121465431202986
1.4,1.0,3.0,1.8,0.7318099623457779
2.0,2.0,3.8,1.8,0.7665742903824768
1.8,0.8,4.0,1.6,0.7025481724270713
1.2,1.6,2.2,2.0,0.7313741093142958
3.0,1.0,4.0,1.8,0.7493751246132273
3.0,1.2,4.0,1.8,0.7669596564902691
1.2,1.8,3.0,1.8,0.7716788752133371
1.2,1.4,3.8,1.6,0.7475969597827063
2.6,1.8,3.0,2.0,0.7920617811249696
1.0,0.4,2.8,2.0,0.7341630348977358
2.2,1.2,3.0,1.8,0.7061951759257173
2.0,1.6,2.4,2.0,0.7305097893388031
1.6,0.8,3.4,1.8,0.7497604416010152
2.0,1.0,3.8,1.8,0.7866681403569298
3.0,1.6,2.6,2.0,0.7044318395546154
1.6,1.6,3.2,1.8,0.7426209454132648
2.2,1.8,2.4,2.0,0.7301989393566366
1.8,1.6,2.6,2.0,0.7669469562980493
2.0,1.0,3.8,1.8,0.7866681403569298
2.0,1.6,3.2,1.8,0.7500950432404533
3.0,1.8,2.8,2.0,0.7415348245762542
2.0,0.8,3.2,2.0,0.7865489060760957
2.4,2.0,3.4,1.8,0.7619015138450291
1.8,2.0,2.2,2.0,0.7128936239599816
1.2,1.2,3.2,1.8,0.7785380088418896
1.0,1.8,3.6,1.6,0.7465928129597053
1.8,1.4,3.4,1.8,0.7448077961291508
2.0,1.8,2.8,1.8,0.7095275872508872
1.6,0.8,2.8,2.0,0.7597344995135444
2.4,0.8,2.8,2.0,0.703772259670252
2.2,1.2,2.8,2.0,0.7640512740572388
1.2,1.8,3.6,1.6,0.7390446924277809
2.0,0.8,4.0,1.8,0.7849465765286018
2.4,1.2,2.8,2.0,0.7526031058670041
2.4,1.0,2.8,2.0,0.7308523917664315
1.4,0.8,3.6,1.8,0.7836579618862725
3.0,1.2,3.8,1.8,0.7492259995246043
1.8,1.2,2.6,2.0,0.7534559882182714
1.0,1.6,3.6,1.6,0.7429127978051947
1.6,1.2,2.8,2.0,0.7945955617350331
2.2,1.2,4.0,1.6,0.709406571904583
3.0,1.6,3.2,1.8,0.7057768728918453
3.0,1.2,2.8,2.0,0.7044246229313613
2.4,0.8,2.8,2.0,0.703772259670252
1.8,1.8,3.6,1.8,0.7826435528953091
2.0,1.4,4.0,1.8,0.7931388825506935
1.2,0.4,3.8,1.8,0.7472402154034338
1.8,1.0,3.8,1.8,0.7965996174252775
1.0,2.0,2.8,1.8,0.7574273520822805
1.2,0.6,3.2,1.8,0.7294019163420501
2.8,1.6,2.6,2.0,0.7078078970920162
2.4,2.0,4.0,1.6,0.711365384045856
2.8,1.8,3.6,1.8,0.7633081900476488
1.8,2.0,2.6,2.0,0.7744401528991434
1.2,0.8,3.4,1.8,0.7751388289834764
1.4,1.4,3.4,1.8,0.7996367136627711
3.0,1.6,3.8,1.8,0.7618495810129139
1.8,1.4,2.6,2.0,0.7651185466966441
2.8,1.2,3.4,1.8,0.7176825444005093
1.4,1.6,2.8,1.8,0.7324733808793268
2.2,1.8,2.4,2.0,0.7301989393566366
2.2,0.8,2.8,2.0,0.7184208881183205
1.6,1.4,2.2,2.0,0.7059683179081093
2.2,1.8,3.4,1.8,0.7629873289427226
2.8,1.2,3.4,1.8,0.7176825444005093
2.4,1.2,2.8,2.0,0.7526031058670041
2.4,1.4,3.8,1.8,0.7829311156504505
2.0,0.8,3.0,2.0,0.7612150304528754
1.0,1.2,3.4,1.8,0.8117279153936433
1.8,1.8,4.0,1.8,0.8232226473835103
2.2,1.4,3.8,2.0,0.8784377967565218
1.0,1.6,3.2,2.0,0.896865044759817
2.4,1.6,4.0,1.8,0.8071121150242234
1.8,2.0,3.8,1.8,0.8105114020120269
2.0,2.0,3.0,2.0,0.8116841679588821
2.4,1.8,3.6,2.0,0.8714866111891112
1.6,0.8,3.2,2.0,0.8136595534687632
2.0,1.8,3.0,2.0,0.8074162077476854
1.6,0.8,3.8,2.0,0.8832225414986051
1.6,1.6,3.0,2.0,0.8407102324797343
1.2,1.8,3.4,1.8,0.8191466853577456
2.8,2.0,3.4,2.0,0.8356157985263228
1.0,1.0,3.4,1.8,0.8021207883744107
1.2,0.6,3.4,2.0,0.8367726822387199
1.6,1.4,4.0,1.8,0.851625455266093
2.0,1.2,3.2,2.0,0.8274835444207955
1.2,1.2,3.0,2.0,0.8444261676843792
1.0,1.6,2.6,2.0,0.8098580543780023
1.4,2.0,3.0,2.0,0.8607928558685588
2.6,2.0,3.2,2.0,0.8206107789091162
1.0,1.8,2.8,2.0,0.8455799108871697
2.2,2.0,3.2,2.0,0.8346168215892154
2.8,1.6,3.6,2.0,0.8410800489482398
1.0,2.0,2.8,2.0,0.8497524123104573
1.2,1.2,3.2,2.0,0.8716122532119075
1.0,1.2,3.0,2.0,0.8560908128469059
2.8,2.0,3.4,2.0,0.8356157985263228
1.2,1.4,2.8,2.0,0.8245948018538191
2.4,1.4,4.0,1.8,0.80104301808779
2.4,1.8,3.8,2.0,0.8851572385480543
1.2,1.0,2.8,2.0,0.8044468597616173
2.2,1.0,3.4,2.0,0.8238734612285292
1.2,1.8,4.0,1.8,0.8816035621299263
1.8,0.6,4.0,2.0,0.8513491862768641
2.0,1.2,3.8,1.8,0.800158668780682
2.6,1.2,3.8,2.0,0.8598824516317105
2.4,1.0,4.0,2.0,0.875579756061874
1.4,0.8,3.8,2.0,0.8972118135520375
1.4,0.8,4.0,1.8,0.8232303932216953
2.6,1.2,3.4,2.0,0.8166494763635127
2.4,0.6,4.0,2.0,0.8064122469100813
2.2,1.4,3.4,2.0,0.847393098495223
1.0,1.0,3.4,2.0,0.8971649487085255
2.8,1.2,4.0,2.0,0.8649090231662183
1.4,1.4,3.6,1.8,0.8212142035717735
1.4,1.2,3.6,1.8,0.8118151376956626
2.0,0.6,3.8,2.0,0.8167006163186448
1.8,1.2,3.8,1.8,0.8127181742442128
3.0,1.4,3.6,2.0,0.8232003373620649
2.6,1.4,4.0,2.0,0.8878597204719769
2.2,1.8,3.6,2.0,0.8717839328932414
3.0,1.6,4.0,2.0,0.873730573737503
2.2,2.0,3.8,2.0,0.8751179212179742
1.2,1.2,4.0,1.8,0.8629830981287657
2.8,1.8,3.6,2.0,0.8550560973153097
1.4,1.8,4.0,1.8,0.8730289908176116
2.0,0.8,3.6,2.0,0.8335491582659448
1.4,0.6,3.6,2.0,0.8426781839817596
1.4,1.8,3.4,1.8,0.8105080949681105
2.2,0.8,3.8,2.0,0.8407369244087967
2.4,0.8,3.8,2.0,0.8275798826780115
1.2,0.4,3.8,2.0,0.8290318085856947
2.6,1.6,3.6,2.0,0.8523437843710695
2.0,1.2,3.6,2.0,0.8751698027608668
1.4,0.8,3.6,2.0,0.8750326308016112
3.0,1.6,4.0,2.0,0.873730573737503
1.8,0.8,3.4,2.0,0.8245007892395114
1.0,1.2,4.0,1.8,0.8734224320977134
1.0,0.8,4.0,1.8,0.8493624187430855
2.6,1.6,3.8,2.0,0.8741814723915172
2.0,1.8,3.6,2.0,0.8514239168787435
2.8,1.2,4.0,2.0,0.8649090231662183
1.8,1.2,4.0,1.8,0.8314805456621336
1.4,1.0,3.6,1.8,0.8002803047781933
1.2,1.0,4.0,1.8,0.8520782581158951
1.6,0.6,3.6,2.0,0.8270621479910772
1.4,1.8,3.8,1.8,0.8534286098594832
1.0,1.6,2.6,2.0,0.8098580543780023
2.2,1.2,3.8,2.0,0.8875945257907707
2.2,2.0,3.4,2.0,0.8564885147292951
2.8,2.0,3.6,2.0,0.8584018517909439
2.0,0.6,4.0,2.0,0.8372576186609962
1.6,0.4,4.0,2.0,0.8075588073531282
2.4,1.2,3.2,2.0,0.8042187365488361
1.2,2.0,3.0,2.0,0.8688874144086045
2.2,2.0,3.8,2.0,0.8751179212179742
1.4,2.0,3.4,1.8,0.8150428076403605
1.8,2.0,4.0,1.8,0.8298899697756841
1.0,0.6,3.4,2.0,0.8549752307948285
2.0,2.0,3.4,2.0,0.836368171312994
1.4,1.2,3.8,1.8,0.83322929685025
1.0,1.4,4.0,1.8,0.8802876777357449
1.8,1.2,3.8,1.8,0.8127181742442128
3.0,0.8,4.0,2.0,0.8058887932198475
1.0,0.8,2.8,2.0,0.8007850906530548
1.4,1.2,3.6,1.8,0.8118151376956626
1.0,0.4,3.6,2.0,0.8302664101450218
1.8,2.0,3.2,2.0,0.8701102168383668
1.6,1.0,3.8,2.0,0.9055533830239948
1.2,1.8,3.8,2.0,0.9649533398731984
1.0,1.8,3.6,2.0,0.9515873128043708
1.2,0.8,4.0,2.0,0.93226257004139
1.4,2.0,4.0,2.0,0.9818014096341536
1.0,1.6,3.8,2.0,0.969366168361944
1.4,1.8,4.0,2.0,0.9758392973544886
1.4,1.8,4.0,2.0,0.9758392973544886
1.2,1.8,4.0,2.0,0.9865344327370236
1.0,2.0,3.6,2.0,0.9555255148316706
1.0,0.6,4.0,2.0,0.9201255951756856
1.0,2.0,4.0,2.0,1.0
1.4,1.6,3.8,2.0,0.949429666951112
1.2,2.0,3.6,2.0,0.9465553341923034
1.4,1.6,3.4,2.0,0.9024464573617842
1.8,1.6,3.6,2.0,0.906054846818683
1.0,2.0,4.0,2.0,1.0
1.0,1.8,3.4,2.0,0.9274761449032018
1.6,1.4,3.8,2.0,0.9304928237145872
1.0,1.0,4.0,2.0,0.9647279936323612
1.6,1.2,3.8,2.0,0.9201426586656452
1.2,0.6,4.0,2.0,0.9020657415647568
2.0,2.0,4.0,2.0,0.9188905213633792
1.0,1.6,3.4,2.0,0.9222422180695079
1.0,1.6,3.8,2.0,0.969366168361944
1.2,1.0,3.8,2.0,0.9305168497115346
1.0,0.8,4.0,2.0,0.9476233654297088
1.2,1.2,3.8,2.0,0.9433140289227676
1.2,0.8,4.0,2.0,0.93226257004139
1.6,1.8,4.0,2.0,0.9673495475395864
1.6,2.0,4.0,2.0,0.9724231199319324
1.2,1.0,4.0,2.0,0.9516986606554262
1.8,1.8,3.8,2.0,0.936032202479802
1.8,1.8,3.8,2.0,0.936032202479802
1.4,1.6,3.4,2.0,0.9024464573617842
1.2,1.8,3.8,2.0,0.9649533398731984
1.2,2.0,4.0,2.0,0.9910258370765702
1.6,2.0,3.4,2.0,0.90453873539489
1.4,1.8,4.0,2.0,0.9758392973544886
1.2,2.0,3.8,2.0,0.9693616223388368
1.2,1.2,3.6,2.0,0.9205370660490136
1.4,1.6,3.8,2.0,0.949429666951112
1.8,1.8,4.0,2.0,0.9573951342243916
1.6,2.0,3.8,2.0,0.9509465450331708
1.2,2.0,4.0,2.0,0.9910258370765702
2.4,1.8,4.0,2.0,0.9063264429817304
1.4,1.8,4.0,2.0,0.9758392973544886
1.6,1.0,4.0,2.0,0.9265321823525188
1.8,2.0,3.6,2.0,0.918962868436128
1.2,1.8,3.4,2.0,0.9179621015108632
1.2,1.2,3.6,2.0,0.9205370660490136
1.6,1.8,3.8,2.0,0.9456480995882026
1.0,1.6,3.4,2.0,0.9222422180695079
1.8,1.6,3.6,2.0,0.906054846818683
1.4,1.0,4.0,2.0,0.9392282136601816
1.2,1.4,3.6,2.0,0.9296001322565096
1.4,1.6,3.6,2.0,0.9263041814641724
1.8,2.0,3.8,2.0,0.9415529488433522
1.6,1.6,4.0,2.0,0.960719586119899
1.0,1.8,3.4,2.0,0.9274761449032018
2.0,1.0,4.0,2.0,0.9022733853969848
1.0,1.0,3.8,2.0,0.9425018157165372
1.2,1.0,3.8,2.0,0.9305168497115346
1.0,0.6,4.0,2.0,0.9201255951756856
1.2,1.2,3.6,2.0,0.9205370660490136
1.6,1.4,3.8,2.0,0.9304928237145872
2.6,2.0,4.0,2.0,0.9068367407243204
1.4,1.8,3.8,2.0,0.9552431110016856
1.4,2.0,3.8,2.0,0.9601161131827464
1.2,2.0,3.6,2.0,0.9465553341923034
1.8,1.4,3.8,2.0,0.9201890832821972
1.4,2.0,3.8,2.0,0.9601161131827464
1.6,2.0,3.8,2.0,0.9509465450331708
1.2,0.6,4.0,2.0,0.9020657415647568
1.2,1.8,3.4,2.0,0.9179621015108632
1.6,1.4,4.0,2.0,0.9525548251637695
1.2,2.0,3.8,2.0,0.9693616223388368
1.4,1.4,3.6,2.0,0.9177459684188548
1.4,1.6,3.4,2.0,0.9024464573617842
1.2,1.8,3.8,2.0,0.9649533398731984
1.4,1.2,4.0,2.0,0.9530397375104884
1.8,1.4,3.8,2.0,0.9201890832821972
1.2,1.8,3.4,2.0,0.9179621015108632
1.2,1.4,4.0,2.0,0.974058985530966
1.0,1.2,3.4,2.0,0.9081230890168652
1.6,2.0,4.0,2.0,0.9724231199319324
1.6,0.8,4.0,2.0,0.9039450457365412
1.6,2.0,3.6,2.0,0.9283498761442204
1.4,1.4,3.6,2.0,0.9177459684188548
1.2,1.0,4.0,2.0,0.9516986606554262
1.0,0.8,4.0,2.0,0.9476233654297088
1.0,1.8,3.2,2.0,0.9017341807948178
1.0,1.0,4.0,2.0,0.9647279936323612
1.2,1.0,4.0,2.0,0.9516986606554262
1.0,1.4,3.6,2.0,0.9402593059288796
1.6,2.0,3.8,2.0,0.9509465450331708
2.4,1.6,4.0,2.0,0.9042421200147518
1.2,1.8,3.6,2.0,0.9417646047772784
1.8,1.6,3.8,2.0,0.928689313377925
1.6,2.0,3.4,2.0,0.90453873539489
