v,re,s,ra,c_d
-0.0,-0.0,0.4,0.9,0.5036775606124761
-0.0,-0.0,0.4,1.0,0.5551697314242762
-0.0,-0.0,0.5,-0.0,0.024017530620507755
-0.0,-0.0,0.5,0.1,0.07297925809652889
-0.0,-0.0,0.5,0.2,0.1406930511338741
-0.0,-0.0,0.5,0.3,0.21356830208346428
-0.0,-0.0,0.5,0.4,0.2837480317685065
-0.0,-0.0,0.5,0.6,0.3504444828755582
-0.0,-0.0,0.5,0.7,0.4137191816858541
-0.0,-0.0,0.5,0.8,0.4731292234119153
-0.0,-0.0,0.5,0.9,0.5307947946279101
-0.0,-0.0,0.5,1.0,0.5843742375020593
-0.0,-0.0,0.5,-0.0,0.025082062240282785
-0.0,-0.0,0.5,0.1,0.07677737298478353
-0.0,-0.0,0.5,0.2,0.14940122222763727
-0.0,-0.0,0.5,0.3,0.2253372618394011
-0.0,-0.0,0.5,0.4,0.2986637374318312
-0.0,-0.0,0.5,0.6,0.3678059714857862
-0.0,-0.0,0.5,0.7,0.4337242720205644
-0.0,-0.0,0.5,0.8,0.4963026986113165
-0.0,-0.0,0.5,0.9,0.5556341121139783
-0.0,-0.0,0.5,1.0,0.6115497135236874
-0.0,-0.0,0.6,-0.0,0.025956970515031364
-0.0,-0.0,0.6,0.1,0.08104053948374122
-0.0,-0.0,0.6,0.2,0.15758177916612776
-0.0,-0.0,0.6,0.3,0.2362949896469567
-0.0,-0.0,0.6,0.4,0.31235161083560714
-0.0,-0.0,0.6,0.6,0.38402095795386704
-0.0,-0.0,0.6,0.7,0.4522820392523942
-0.0,-0.0,0.6,0.8,0.5172552194879596
-0.0,-0.0,0.6,0.9,0.5788309866969994
-0.0,-0.0,0.6,1.0,0.6366831889251159
-0.0,-0.0,0.7,-0.0,0.02719901651191247
-0.0,-0.0,0.7,0.1,0.08529722418650118
-0.0,-0.0,0.7,0.2,0.16529970886145545
-0.0,-0.0,0.7,0.3,0.2467706741367242
-0.0,-0.0,0.7,0.4,0.3251963419084653
-0.0,-0.0,0.7,0.6,0.3988374328639324
-0.0,-0.0,0.7,0.7,0.4699646802615467
-0.0,-0.0,0.7,0.8,0.5373702102952935
-0.0,-0.0,0.7,0.9,0.6006239939179845
-0.0,-0.0,0.7,1.0,0.6606903092407671
-0.0,-0.0,0.7,-0.0,0.028402379745913874
-0.0,-0.0,0.7,0.1,0.08943214956267409
-0.0,-0.0,0.7,0.2,0.17248966599400378
-0.0,-0.0,0.7,0.3,0.2564880611677761
-0.0,-0.0,0.7,0.4,0.33728018915078056
-0.0,-0.0,0.7,0.6,0.4137051127749355
-0.0,-0.0,0.7,0.7,0.4867372928988498
-0.0,-0.0,0.7,0.8,0.5558912104427867
-0.0,-0.0,0.7,0.9,0.6213815472236515
-0.0,-0.0,0.7,1.0,0.6833090439867079
-0.0,-0.0,0.8,-0.0,0.030117614245519595
-0.0,-0.0,0.8,0.1,0.0934172062630937
-0.0,-0.0,0.8,0.2,0.17973244023810467
-0.0,-0.0,0.8,0.3,0.2660988012340441
-0.0,-0.0,0.8,0.4,0.3486817925719238
-0.0,-0.0,0.8,0.6,0.4269202061655202
-0.0,-0.0,0.8,0.7,0.5023048332781119
-0.0,-0.0,0.8,0.8,0.5734405809783156
