v,re,s,ra,a_s
1.0,0.4,1.0,1.0,0.09808375922207625
1.0,0.4,1.0,1.2,0.09741591235693894
1.0,0.4,1.0,1.4,0.09648363246961777
1.0,0.4,1.0,1.6,0.09571116956501595
1.0,0.4,1.0,1.8,0.09541409213532569
1.0,0.4,1.0,2.0,0.09543917761149931
1.0,0.4,1.2,0.2,0.10592409026266765
1.0,0.4,1.2,0.4,0.09909091798837019
1.0,0.4,1.2,0.6,0.09858218979345355
1.0,0.4,1.2,0.8,0.09774666973661987
1.0,0.4,1.2,1.0,0.09722362073663403
1.0,0.4,1.2,1.2,0.09639865101905308
1.0,0.4,1.2,1.4,0.0956165088807152
1.0,0.4,1.2,1.6,0.0952471621752108
1.0,0.4,1.2,1.8,0.09521940656005826
1.0,0.4,1.2,2.0,0.09514629813749714
1.0,0.4,1.4,0.2,0.10530544461429128
1.0,0.4,1.4,0.4,0.10066146186196878
1.0,0.4,1.4,0.6,0.09767922124684471
1.0,0.4,1.4,0.8,0.09757671077401732
1.0,0.4,1.4,1.0,0.09669491864608247
1.0,0.4,1.4,1.2,0.0957020895634179
1.0,0.4,1.4,1.4,0.09525279461335417
1.0,0.4,1.4,1.6,0.09509978307457805
1.0,0.4,1.4,1.8,0.09515973237110296
1.0,0.4,1.4,2.0,0.09523107038344597
1.0,0.4,1.6,0.2,0.10451263118586304
1.0,0.4,1.6,0.4,0.10062470419406204
1.0,0.4,1.6,0.6,0.09767847143736323
1.0,0.4,1.6,0.8,0.09704139749584764
1.0,0.4,1.6,1.0,0.09593991041864909
1.0,0.4,1.6,1.2,0.09534486215478807
1.0,0.4,1.6,1.4,0.09528118745006953
1.0,0.4,1.6,1.6,0.0950476892337271
1.0,0.4,1.6,1.8,0.09513288152963847
1.0,0.4,1.6,2.0,0.09511793089797765
1.0,0.4,1.8,0.2,0.10446833901170008
1.0,0.4,1.8,0.4,0.10031736240657957
1.0,0.4,1.8,0.6,0.09758300796376819
1.0,0.4,1.8,0.8,0.09667141767567819
1.0,0.4,1.8,1.0,0.09561486967910005
1.0,0.4,1.8,1.2,0.09523284483680773
1.0,0.4,1.8,1.4,0.09510734106020817
1.0,0.4,1.8,1.6,0.09512118295075139
1.0,0.4,1.8,1.8,0.09497019442449786
1.0,0.4,1.8,2.0,0.09484048002086964
1.0,0.4,2.0,0.2,0.10401354604474077
1.0,0.4,2.0,0.4,0.10015074464017555
1.0,0.4,2.0,0.6,0.09693980319622213
1.0,0.4,2.0,0.8,0.09637184460879943
