v,re,s,ra,a_s
-0.0,0.1,0.3,0.2,0.09693980319622213
-0.0,0.1,0.3,0.3,0.09637184460879944
-0.0,0.1,0.3,0.4,0.09538091502185607
-0.0,0.1,0.3,0.6,0.09507752735094968
-0.0,0.1,0.3,0.7,0.09501792362668306
-0.0,0.1,0.3,0.8,0.09525727405838988
-0.0,0.1,0.3,0.9,0.09492378793556447
-0.0,0.1,0.3,1.0,0.09467336379089876
-0.0,0.1,0.4,-0.0,0.10227122604067884
-0.0,0.1,0.4,0.1,0.09924623847143844
-0.0,0.1,0.4,0.2,0.09730438734830776
-0.0,0.1,0.4,0.3,0.0960955788092691
-0.0,0.1,0.4,0.4,0.09524963635638496
-0.0,0.1,0.4,0.6,0.09502427890524036
-0.0,0.1,0.4,0.7,0.0950513928426194
-0.0,0.1,0.4,0.8,0.09536242282446317
-0.0,0.1,0.4,0.9,0.09492675670669687
-0.0,0.1,0.4,1.0,0.09479117535512857
-0.0,0.1,0.5,-0.0,0.09962037944133324
-0.0,0.1,0.5,0.1,0.0985573837419054
-0.0,0.1,0.5,0.2,0.09692981023694427
-0.0,0.1,0.5,0.3,0.09583973534208697
-0.0,0.1,0.5,0.4,0.09521156656024406
-0.0,0.1,0.5,0.6,0.09498798040002536
-0.0,0.1,0.5,0.7,0.09508251474110517
-0.0,0.1,0.5,0.8,0.09525619305143253
-0.0,0.1,0.5,0.9,0.09480528196768176
-0.0,0.1,0.5,1.0,0.09467844267376148
-0.0,0.1,0.5,-0.0,0.0993385507640458
-0.0,0.1,0.5,0.1,0.09793390882136124
-0.0,0.1,0.5,0.2,0.09689514496642694
-0.0,0.1,0.5,0.3,0.09565190223365007
-0.0,0.1,0.5,0.4,0.09505490990293013
-0.0,0.1,0.5,0.6,0.09487923895257988
-0.0,0.1,0.5,0.7,0.095123848558821
-0.0,0.1,0.5,0.8,0.09501593555164099
-0.0,0.1,0.5,0.9,0.09485972663858576
-0.0,0.1,0.5,1.0,0.09470654073312892
-0.0,0.1,0.6,-0.0,0.09964814680140466
-0.0,0.1,0.6,0.1,0.09722038045148744
-0.0,0.1,0.6,0.2,0.09656948166742617
-0.0,0.1,0.6,0.3,0.09534372146088567
-0.0,0.1,0.6,0.4,0.0950393787222192
-0.0,0.1,0.6,0.6,0.09486960560601944
-0.0,0.1,0.6,0.7,0.09522780214575502
-0.0,0.1,0.6,0.8,0.09497772119213517
-0.0,0.1,0.6,0.9,0.09461788455059658
-0.0,0.1,0.6,1.0,0.09452701757544807
-0.0,0.1,0.7,-0.0,0.10008396055556247
-0.0,0.1,0.7,0.1,0.09723329361877843
-0.0,0.1,0.7,0.2,0.09652667727906036
-0.0,0.1,0.7,0.3,0.0952501241586364
-0.0,0.1,0.7,0.4,0.09492584934823413
-0.0,0.1,0.7,0.6,0.09497355770092694
-0.0,0.1,0.7,0.7,0.09516230723679894
-0.0,0.1,0.7,0.8,0.09478636477092124
-0.0,0.1,0.7,0.9,0.09446819521857658
-0.0,0.1,0.7,1.0,0.09444105193768852
-0.0,0.1,0.7,-0.0,0.10001566604183892
-0.0,0.1,0.7,0.1,0.09734795890767367
-0.0,0.1,0.7,0.2,0.09638633483949023
-0.0,0.1,0.7,0.3,0.09516084385975744
-0.0,0.1,0.7,0.4,0.09489790272530202
-0.0,0.1,0.7,0.6,0.09486592309466564
-0.0,0.1,0.7,0.7,0.09512198810396924
-0.0,0.1,0.7,0.8,0.09466518405425386
-0.0,0.1,0.7,0.9,0.09447780471452888
-0.0,0.1,0.7,1.0,0.0943108807822904
-0.0,0.1,0.8,-0.0,0.1006787865841603
-0.0,0.1,0.8,0.1,0.09750767449635846
-0.0,0.1,0.8,0.2,0.09631411169080924
-0.0,0.1,0.8,0.3,0.09510502587449562
-0.0,0.1,0.8,0.4,0.0948195869542035
-0.0,0.1,0.8,0.6,0.09491634276707586
-0.0,0.1,0.8,0.7,0.09505205294841318
-0.0,0.1,0.8,0.8,0.09473103961518227
-0.0,0.1,0.8,0.9,0.09451891191263027
-0.0,0.1,0.8,1.0,0.09408518918829474
-0.0,0.1,0.9,-0.0,0.10089733838409748
-0.0,0.1,0.9,0.1,0.0975035009284746
-0.0,0.1,0.9,0.2,0.09609885069869126
-0.0,0.1,0.9,0.3,0.09504471328395094
-0.0,0.1,0.9,0.4,0.09473914399897528
-0.0,0.1,0.9,0.6,0.09482132175133368
-0.0,0.1,0.9,0.7,0.0949750729971802
-0.0,0.1,0.9,0.8,0.09454863720898574
-0.0,0.1,0.9,0.9,0.0942734406622594
-0.0,0.1,0.9,1.0,0.09389435109474356
-0.0,0.1,0.9,-0.0,0.1008520257952466
-0.0,0.1,0.9,0.1,0.09742732768044084
-0.0,0.1,0.9,0.2,0.09600104477624516
-0.0,0.1,0.9,0.3,0.0949818906387441
-0.0,0.1,0.9,0.4,0.09468154208248708
-0.0,0.1,0.9,0.6,0.09488403588604367
-0.0,0.1,0.9,0.7,0.09495871033810008
-0.0,0.1,0.9,0.8,0.09430643669982634
-0.0,0.1,0.9,0.9,0.09414971047619218
-0.0,0.1,0.9,1.0,0.09373767196441414
-0.0,0.1,1.0,-0.0,0.10061887526438948
-0.0,0.1,1.0,0.1,0.0972928810206677
-0.0,0.1,1.0,0.2,0.09589226469951063
-0.0,0.1,1.0,0.3,0.09500076863959443
-0.0,0.1,1.0,0.4,0.0946846702182316
-0.0,0.1,1.0,0.6,0.09484564420941408
-0.0,0.1,1.0,0.7,0.09479637266170826
-0.0,0.1,1.0,0.8,0.0941667145791016
-0.0,0.1,1.0,0.9,0.09409266061480158
-0.0,0.1,1.0,1.0,0.09365538448954568
-0.0,0.2,-0.0,-0.0,0.10727830855057288
-0.0,0.2,-0.0,0.1,0.09770651431761466
-0.0,0.2,-0.0,0.2,0.09732088167282432
-0.0,0.2,-0.0,0.3,0.09314250072850684
-0.0,0.2,-0.0,0.4,0.09275672124838584
-0.0,0.2,-0.0,0.6,0.09190740949117687
-0.0,0.2,-0.0,0.7,0.0913761477312032
-0.0,0.2,-0.0,0.8,0.08940391678868273
-0.0,0.2,-0.0,0.9,0.08921406745621112
-0.0,0.2,-0.0,1.0,0.08906398638152044
-0.0,0.2,0.1,-0.0,0.10672938275991434
-0.0,0.2,0.1,0.1,0.09788560337846453
-0.0,0.2,0.1,0.2,0.09417585143564687
-0.0,0.2,0.1,0.3,0.0927019165826334
-0.0,0.2,0.1,0.4,0.09194885888462936
-0.0,0.2,0.1,0.6,0.09135876650505
-0.0,0.2,0.1,0.7,0.08973518980511352
-0.0,0.2,0.1,0.8,0.08915209778806864
-0.0,0.2,0.1,0.9,0.08925089225953459
-0.0,0.2,0.1,1.0,0.08916285369249315
-0.0,0.2,0.1,-0.0,0.10616938335438357
-0.0,0.2,0.1,0.1,0.09846545949982297
-0.0,0.2,0.1,0.2,0.09282070054449383
-0.0,0.2,0.1,0.3,0.09212082649246382
-0.0,0.2,0.1,0.4,0.0915537406215827
-0.0,0.2,0.1,0.6,0.09046325192402796
-0.0,0.2,0.1,0.7,0.08964496106758668
-0.0,0.2,0.1,0.8,0.08903225502775147
-0.0,0.2,0.1,0.9,0.08918908586918213
-0.0,0.2,0.1,1.0,0.0892478243452356
-0.0,0.2,0.2,-0.0,0.1060082131038935
-0.0,0.2,0.2,0.1,0.0980936791169539
-0.0,0.2,0.2,0.2,0.09279534882630794
-0.0,0.2,0.2,0.3,0.09179888016450656
-0.0,0.2,0.2,0.4,0.09092117986981804
-0.0,0.2,0.2,0.6,0.08975658823993297
-0.0,0.2,0.2,0.7,0.0893541397092682
-0.0,0.2,0.2,0.8,0.08920716212298913
-0.0,0.2,0.2,0.9,0.08925075242053218
-0.0,0.2,0.2,1.0,0.08928674273421204
-0.0,0.2,0.3,-0.0,0.10446560648031476
-0.0,0.2,0.3,0.1,0.09753243610717748
-0.0,0.2,0.3,0.2,0.0923033686921226
-0.0,0.2,0.3,0.3,0.0912565715347598
-0.0,0.2,0.3,0.4,0.0905682049381778
-0.0,0.2,0.3,0.6,0.08934437458669943
-0.0,0.2,0.3,0.7,0.08955243407216246
-0.0,0.2,0.3,0.8,0.08919275925622228
-0.0,0.2,0.3,0.9,0.0890571806886623
-0.0,0.2,0.3,1.0,0.08920219613224463
-0.0,0.2,0.3,-0.0,0.10433102136233068
-0.0,0.2,0.3,0.1,0.09660461349349886
-0.0,0.2,0.3,0.2,0.09213197519293796
-0.0,0.2,0.3,0.3,0.0911356457001355
-0.0,0.2,0.3,0.4,0.08995712045122081
-0.0,0.2,0.3,0.6,0.08926242080090913
-0.0,0.2,0.3,0.7,0.08943275894770994
-0.0,0.2,0.3,0.8,0.08915612499687812
-0.0,0.2,0.3,0.9,0.08910863581816318
-0.0,0.2,0.3,1.0,0.08865596035363497
-0.0,0.2,0.4,-0.0,0.10031702483110043
-0.0,0.2,0.4,0.1,0.09538609892108416
-0.0,0.2,0.4,0.2,0.09188410017540084
-0.0,0.2,0.4,0.3,0.0908184486956574
-0.0,0.2,0.4,0.4,0.08937486134959005
-0.0,0.2,0.4,0.6,0.08938157197574198
-0.0,0.2,0.4,0.7,0.08933369243937192
-0.0,0.2,0.4,0.8,0.0890704675216666
-0.0,0.2,0.4,0.9,0.08897660759313875
-0.0,0.2,0.4,1.0,0.08856942646473985
-0.0,0.2,0.5,-0.0,0.09969622104905196
-0.0,0.2,0.5,0.1,0.09426609758306499
-0.0,0.2,0.5,0.2,0.09170010861067868
-0.0,0.2,0.5,0.3,0.09043944529378883
-0.0,0.2,0.5,0.4,0.08930328318201215
-0.0,0.2,0.5,0.6,0.0893132963441326
-0.0,0.2,0.5,0.7,0.08945361725077858
-0.0,0.2,0.5,0.8,0.08913578628722361
-0.0,0.2,0.5,0.9,0.08887608883943916
-0.0,0.2,0.5,1.0,0.08838260771134056
-0.0,0.2,0.5,-0.0,0.0996121275424064
-0.0,0.2,0.5,0.1,0.09353537469093666
-0.0,0.2,0.5,0.2,0.09159014331022032
-0.0,0.2,0.5,0.3,0.09017433623184888
-0.0,0.2,0.5,0.4,0.08909179991237211
-0.0,0.2,0.5,0.6,0.08914947751426504
-0.0,0.2,0.5,0.7,0.08941501699542824
-0.0,0.2,0.5,0.8,0.08902510949710997
-0.0,0.2,0.5,0.9,0.0885927849983866
-0.0,0.2,0.5,1.0,0.08835565342145511
-0.0,0.2,0.6,-0.0,0.0992824966677332
-0.0,0.2,0.6,0.1,0.0928382495026434
-0.0,0.2,0.6,0.2,0.09144683246997702
-0.0,0.2,0.6,0.3,0.08999328016089651
-0.0,0.2,0.6,0.4,0.0889939832336256
-0.0,0.2,0.6,0.6,0.08908371478300832
-0.0,0.2,0.6,0.7,0.08935517098838386
-0.0,0.2,0.6,0.8,0.08889645549691767
-0.0,0.2,0.6,0.9,0.08830236224804869
-0.0,0.2,0.6,1.0,0.08821085817735301
-0.0,0.2,0.7,-0.0,0.09963347426683976
-0.0,0.2,0.7,0.1,0.09252444706738316
-0.0,0.2,0.7,0.2,0.09107663582514286
-0.0,0.2,0.7,0.3,0.0896966345024005
-0.0,0.2,0.7,0.4,0.08888445634661826
-0.0,0.2,0.7,0.6,0.08901481758978383
-0.0,0.2,0.7,0.7,0.08900848690437255
-0.0,0.2,0.7,0.8,0.08875350836747659
-0.0,0.2,0.7,0.9,0.08810073260812926
-0.0,0.2,0.7,1.0,0.08821111378177568
-0.0,0.2,0.7,-0.0,0.09863306479357616
-0.0,0.2,0.7,0.1,0.0924593111055794
-0.0,0.2,0.7,0.2,0.0910824435293599
-0.0,0.2,0.7,0.3,0.08924645352105443
-0.0,0.2,0.7,0.4,0.08871121605961013
-0.0,0.2,0.7,0.6,0.08884464825618765
-0.0,0.2,0.7,0.7,0.08901872984702312
-0.0,0.2,0.7,0.8,0.08844314555729864
-0.0,0.2,0.7,0.9,0.08808468895579917
-0.0,0.2,0.7,1.0,0.08800273003990007
-0.0,0.2,0.8,-0.0,0.09866810785670488
-0.0,0.2,0.8,0.1,0.09241859190544242
-0.0,0.2,0.8,0.2,0.09090113747350496
-0.0,0.2,0.8,0.3,0.08917153088553535
-0.0,0.2,0.8,0.4,0.08859885882983481
-0.0,0.2,0.8,0.6,0.0886810625848882
-0.0,0.2,0.8,0.7,0.08875572850247561
-0.0,0.2,0.8,0.8,0.08820954685074257
-0.0,0.2,0.8,0.9,0.08792516280581818
-0.0,0.2,0.8,1.0,0.08807531397111285
-0.0,0.2,0.9,-0.0,0.09898567397626844
-0.0,0.2,0.9,0.1,0.09212968762608068
-0.0,0.2,0.9,0.2,0.09076926426224942
-0.0,0.2,0.9,0.3,0.08907137925277897
-0.0,0.2,0.9,0.4,0.08882880637168919
-0.0,0.2,0.9,0.6,0.08874922646285506
-0.0,0.2,0.9,0.7,0.08864403101719942
-0.0,0.2,0.9,0.8,0.08795009983948583
-0.0,0.2,0.9,0.9,0.08775768118821509
-0.0,0.2,0.9,1.0,0.08789542177742271
-0.0,0.2,0.9,-0.0,0.0988538457502188
-0.0,0.2,0.9,0.1,0.09208162822302686
-0.0,0.2,0.9,0.2,0.09064782286097442
-0.0,0.2,0.9,0.3,0.08901023263217926
-0.0,0.2,0.9,0.4,0.08874875634733277
-0.0,0.2,0.9,0.6,0.08867820970762477
-0.0,0.2,0.9,0.7,0.08837608949317499
-0.0,0.2,0.9,0.8,0.08770430205724092
-0.0,0.2,0.9,0.9,0.08753332706623937
-0.0,0.2,0.9,1.0,0.08766105264289496
-0.0,0.2,1.0,-0.0,0.09824794462134194
-0.0,0.2,1.0,0.1,0.09205333247468593
-0.0,0.2,1.0,0.2,0.0904568389940045
-0.0,0.2,1.0,0.3,0.0888632163031335
-0.0,0.2,1.0,0.4,0.08861222801529421
-0.0,0.2,1.0,0.6,0.08847434746562023
-0.0,0.2,1.0,0.7,0.08810101689771102
-0.0,0.2,1.0,0.8,0.08748371548933315
-0.0,0.2,1.0,0.9,0.08751094027319835
-0.0,0.2,1.0,1.0,0.0875025329233733
-0.0,0.3,-0.0,-0.0,0.10953304243009176
-0.0,0.3,-0.0,0.1,0.09755679188891772
-0.0,0.3,-0.0,0.2,0.09513786434326947
-0.0,0.3,-0.0,0.3,0.08840348789638586
-0.0,0.3,-0.0,0.4,0.0876689249934833
-0.0,0.3,-0.0,0.6,0.08715918648336902
-0.0,0.3,-0.0,0.7,0.08593713918958218
-0.0,0.3,-0.0,0.8,0.08345448041852846
-0.0,0.3,-0.0,0.9,0.08412518621104823
-0.0,0.3,-0.0,1.0,0.0855551014088443
-0.0,0.3,0.1,-0.0,0.10816071628852952
-0.0,0.3,0.1,0.1,0.09700429515961212
-0.0,0.3,0.1,0.2,0.09004418827361392
-0.0,0.3,0.1,0.3,0.08769055897813904
-0.0,0.3,0.1,0.4,0.08702351319952319
-0.0,0.3,0.1,0.6,0.08605549519311319
-0.0,0.3,0.1,0.7,0.08404750696455159
-0.0,0.3,0.1,0.8,0.08304832829411597
-0.0,0.3,0.1,0.9,0.08306489385808655
-0.0,0.3,0.1,1.0,0.08344864326036941
-0.0,0.3,0.1,-0.0,0.10707446859984092
-0.0,0.3,0.1,0.1,0.09545100999404144
-0.0,0.3,0.1,0.2,0.08828821235641739
-0.0,0.3,0.1,0.3,0.08738367244868342
-0.0,0.3,0.1,0.4,0.08633053887871894
-0.0,0.3,0.1,0.6,0.08505344074503084
-0.0,0.3,0.1,0.7,0.08330234295382764
-0.0,0.3,0.1,0.8,0.08356653957037859
-0.0,0.3,0.1,0.9,0.08355206918475025
-0.0,0.3,0.1,1.0,0.08332494813146506
-0.0,0.3,0.2,-0.0,0.10449539907965996
-0.0,0.3,0.2,0.1,0.09564396205050504
-0.0,0.3,0.2,0.2,0.08779519693192887
-0.0,0.3,0.2,0.3,0.08692650013815595
-0.0,0.3,0.2,0.4,0.08565066453198009
-0.0,0.3,0.2,0.6,0.08437978490449496
-0.0,0.3,0.2,0.7,0.08390495920102688
-0.0,0.3,0.2,0.8,0.08334652110000879
-0.0,0.3,0.2,0.9,0.08339030464468121
-0.0,0.3,0.2,1.0,0.08351981796097131
-0.0,0.3,0.3,-0.0,0.10480996381419136
-0.0,0.3,0.3,0.1,0.0947585172403292
-0.0,0.3,0.3,0.2,0.08734711161164292
-0.0,0.3,0.3,0.3,0.08631958603305724
-0.0,0.3,0.3,0.4,0.08519744842809787
-0.0,0.3,0.3,0.6,0.08407936655069152
-0.0,0.3,0.3,0.7,0.08390633583385636
