v,re,s,ra,c_d
1.8,1.0,2.2,1.6,0.5217069444222194
1.8,1.0,3.4,1.4,0.5702190700918957
1.0,0.4,2.6,1.6,0.5604517887445227
2.2,0.2,3.2,2.0,0.5512469900970353
2.4,2.0,2.8,1.6,0.5933249664704808
1.6,1.4,3.0,1.6,0.5877696522653851
1.8,0.4,3.4,1.4,0.5085117020860099
2.6,1.0,2.2,1.8,0.5507331254809431
2.2,1.2,3.2,1.4,0.5491095505589242
2.6,1.4,3.8,1.4,0.587020470443916
1.2,0.6,4.0,1.2,0.5186143330867036
3.0,1.8,1.8,2.0,0.5655311408127083
1.6,0.4,2.4,1.8,0.5575613827357732
2.8,1.8,1.8,1.8,0.5066720829823936
1.0,1.4,2.8,1.4,0.5388086855488796
3.0,1.4,2.6,1.6,0.5373065159176638
1.2,1.8,2.4,1.6,0.5595195763199415
1.0,1.0,2.4,1.6,0.5630459281090189
2.8,1.0,2.6,1.6,0.522535107689024
1.4,1.8,2.8,1.6,0.5976118565143222
1.4,0.4,2.0,2.0,0.5709735445520386
1.4,1.6,2.6,1.6,0.5639432399261961
1.2,0.2,3.2,1.8,0.5964453247900622
2.2,1.2,2.4,1.6,0.5398773537771668
2.0,0.4,3.8,1.4,0.5265671372012632
2.2,1.2,2.8,1.4,0.5090979392262303
2.6,1.8,1.8,2.0,0.5877175014985698
2.6,1.2,2.0,2.0,0.5974013519409336
1.2,0.6,3.2,1.4,0.5527022566689048
2.8,2.0,3.0,1.4,0.5000525780287945
1.8,1.2,3.0,1.4,0.5446300796541671
2.0,1.4,2.2,1.6,0.5294608334329834
1.2,1.2,1.8,1.8,0.5618926203663348
1.2,2.0,1.6,2.0,0.5611023368841508
1.0,1.4,3.0,1.4,0.5595230799345163
2.4,2.0,4.0,1.2,0.5034547709232873
3.0,1.4,3.4,1.4,0.5330362433419275
1.2,0.8,3.4,1.4,0.5851033263454589
2.8,0.2,3.8,2.0,0.5540369284950426
1.4,2.0,2.8,1.4,0.5170206350922106
2.4,1.8,3.2,1.4,0.533036174911604
3.0,0.8,3.2,1.6,0.5612517622188371
2.6,0.6,3.6,1.8,0.6733268277306622
2.4,2.0,2.0,2.0,0.6497436766423415
2.8,1.8,4.0,1.6,0.6927317012668975
3.0,1.4,3.4,1.6,0.6291140010556722
2.6,1.2,3.8,1.6,0.6763142747342521
3.0,0.6,4.0,1.6,0.601191027303481
2.2,1.2,2.8,1.8,0.6789186413868297
1.6,1.6,2.8,1.8,0.6931659841465853
1.0,0.6,2.6,1.8,0.6689884914439672
1.2,1.0,2.6,1.8,0.6890886072941153
1.2,0.2,2.8,2.0,0.6102965298461459
1.0,1.6,3.6,1.4,0.6213482132925138
1.6,0.6,3.2,1.6,0.6178043255972997
2.0,0.6,2.6,2.0,0.6685312734539784
2.8,1.2,3.8,1.6,0.6665081944621363
2.8,1.6,2.0,2.0,0.6084882852343915
2.0,1.0,2.0,2.0,0.6190567415435836
2.0,0.4,3.2,1.8,0.6212758157931318
2.0,1.6,2.2,2.0,0.6926412449812746
1.2,1.4,4.0,1.4,0.6365992899015451
2.2,0.4,3.2,1.8,0.6070882595880752
1.4,0.8,2.2,2.0,0.6751565660599709
2.8,0.6,2.6,2.0,0.6110903743388721
2.2,1.0,2.8,1.8,0.6626068930055251
2.2,2.0,2.6,1.8,0.6839025746981491
1.4,2.0,3.4,1.6,0.6927981149589694
1.4,1.0,2.2,2.0,0.6918244065310288
2.6,0.8,2.8,2.0,0.6896405955534359
1.6,2.0,2.6,1.8,0.6782444899764566
2.4,1.2,3.0,1.8,0.6941486795420552
2.2,0.8,4.0,1.6,0.6814887625374726
3.0,2.0,3.8,1.6,0.6742052465551669
1.4,0.4,2.6,2.0,0.6663457634768899
1.0,0.4,2.4,2.0,0.676012218845518
2.6,1.8,2.6,1.8,0.6624075545611625
1.4,0.2,4.0,1.8,0.644450377872396
2.6,1.2,2.2,2.0,0.6363719182285732
2.0,1.0,3.2,1.6,0.6356069027954161
1.6,0.8,4.0,1.4,0.6138226626669336
3.0,0.6,3.4,1.8,0.6240299555222941
3.0,0.4,3.6,2.0,0.6475119926041736
2.0,0.8,3.8,1.6,0.6747941660057925
2.0,0.6,2.2,2.0,0.6065826149500402
1.8,2.0,2.4,1.8,0.6412825752647109
2.8,1.4,3.6,1.6,0.6567432910979643
2.0,1.0,2.0,2.0,0.6190567415435836
3.0,1.2,4.0,1.6,0.6743768327684025
1.8,0.4,3.4,1.8,0.6573342913260047
1.2,0.6,3.4,1.6,0.6625986140435656
1.6,1.8,1.8,2.0,0.6017614743954849
2.2,1.6,3.2,1.6,0.6141844103250691
1.2,0.6,2.6,1.8,0.6549634510112831
2.0,2.0,2.2,1.8,0.6305311578946672
1.4,0.4,3.6,1.6,0.6308859747391777
1.2,1.0,2.6,1.8,0.6890886072941153
1.6,2.0,4.0,1.4,0.6364051586728309
2.4,0.6,2.8,2.0,0.6684012294301629
1.8,2.0,2.8,1.8,0.6968490710569375
1.2,0.2,3.8,1.8,0.6513832644039195
1.2,0.4,2.8,1.8,0.6423313910086612
3.0,1.0,4.0,1.6,0.6571548855120906
3.0,1.2,3.0,1.8,0.6499281663126065
2.0,0.4,3.6,1.8,0.6610704631903118
3.0,1.6,2.4,2.0,0.6701061338289713
1.0,1.0,2.0,1.8,0.6016082172215356
3.0,0.6,3.2,1.8,0.6039296628878508
1.0,1.6,1.8,2.0,0.6336507028617977
1.0,0.2,2.8,2.0,0.6366831889251159
3.0,1.2,2.2,2.0,0.6147861827355661
1.0,0.4,3.2,1.6,0.6252094666858399
2.2,1.2,3.2,1.6,0.6388125782370481
2.0,1.6,3.4,1.6,0.6544005876949792
2.0,1.2,2.6,1.8,0.6607861553117229
2.4,1.6,2.4,1.8,0.6301377111159449
1.0,1.0,3.2,1.6,0.6597705713216417
1.0,2.0,3.8,1.4,0.6610931212768546
1.4,2.0,2.6,1.8,0.6889367494279006
2.2,0.8,4.0,1.6,0.6814887625374726
1.8,0.8,4.0,1.4,0.6044159102189405
2.0,0.4,4.0,1.6,0.6191886906269692
1.4,0.6,2.6,1.8,0.6408152268151612
2.2,1.6,2.2,2.0,0.6845703583023662
2.6,0.8,2.6,2.0,0.6612222382138647
1.6,1.0,3.8,1.4,0.6113313166121723
1.8,2.0,2.8,1.8,0.6968490710569375
2.2,1.4,3.6,1.6,0.6855079138662847
2.0,1.4,3.0,1.6,0.6242093423103489
2.0,0.4,3.2,1.8,0.6212758157931318
2.2,0.8,4.0,1.6,0.6814887625374726
1.2,0.4,2.6,2.0,0.6853611947177077
1.6,0.6,2.4,2.0,0.6680553240819734
2.2,1.8,3.4,1.6,0.6717714749432887
2.6,1.4,2.8,1.8,0.6696231240980778
2.8,1.4,2.0,2.0,0.6012420800485061
1.4,1.2,2.0,2.0,0.6657631113680419
2.4,1.0,4.0,1.6,0.6899217124237658
1.2,0.4,4.0,1.6,0.6794120605934776
1.6,0.4,3.0,2.0,0.6994076271531581
1.8,1.0,2.0,2.0,0.630229118339477
1.6,1.0,3.2,1.6,0.6538123220806061
1.0,1.0,3.0,1.8,0.7543706875142844
1.8,0.8,2.8,2.0,0.7476503384839799
1.8,1.2,3.0,1.8,0.7237633949416311
3.0,1.8,3.8,1.8,0.7666130496410907
2.0,2.0,3.0,1.8,0.7266135734100169
2.2,2.0,2.6,2.0,0.758895696533776
1.4,0.6,3.8,1.8,0.7768369619490515
2.2,1.0,2.8,2.0,0.7422297027813729
2.4,1.6,2.4,2.0,0.7099247000471045
2.2,0.8,3.4,2.0,0.7969487870714522
2.6,1.4,4.0,1.6,0.7017918353212159
1.0,1.4,3.6,1.6,0.7391405126541242
2.2,1.6,3.0,1.8,0.7236854767649537
1.0,0.4,2.6,2.0,0.7063699847122072
2.6,1.6,4.0,1.6,0.7057629951055772
1.2,1.0,3.0,1.8,0.7428893974181826
1.0,1.4,2.8,1.8,0.7230935167794681
2.2,1.2,2.8,2.0,0.7640512740572388
2.4,0.8,3.2,2.0,0.7579676362911313
1.0,2.0,3.6,1.6,0.7498165261527192
1.8,1.6,3.4,1.8,0.7536692501975072
2.2,1.8,3.8,1.8,0.7939978586021905
1.4,1.8,2.2,2.0,0.7267280030362564
1.2,1.0,4.0,1.6,0.7492113486960585
1.2,1.2,4.0,1.6,0.7597965621704422
3.0,1.6,3.2,2.0,0.7851994007751425
3.0,1.2,4.0,1.8,0.7669596564902691
1.6,1.2,2.8,1.8,0.7079828144239303
2.0,2.0,2.6,2.0,0.7700041156812779
1.6,1.6,3.4,1.8,0.7659782395322032
2.8,2.0,3.0,2.0,0.7865310106090226
1.8,1.4,3.2,1.8,0.7224795308282552
2.2,1.2,3.2,1.8,0.7296494864633065
1.4,1.2,4.0,1.6,0.7504833140054913
3.0,1.4,2.6,2.0,0.7008767979132502
2.2,1.6,3.0,1.8,0.7236854767649537
1.0,2.0,3.0,1.8,0.7837252267241084
2.2,0.8,3.8,1.8,0.7540567989746708
1.8,2.0,3.6,1.8,0.7900071331894125
3.0,1.6,2.6,2.0,0.7044318395546154
1.6,1.4,3.0,1.8,0.7425997760167332
2.2,1.6,3.4,1.8,0.7582848396731088
1.2,0.8,3.6,1.6,0.7000682432878454
1.2,1.2,3.8,1.6,0.7409934125450697
1.6,0.6,3.8,1.8,0.7622943762819816
2.0,1.0,3.6,1.8,0.7665961998997772
1.8,1.4,3.8,1.8,0.786151143652099
1.8,0.6,3.4,1.8,0.7086677735408486
2.6,0.8,3.8,1.8,0.7278053857279022
1.6,1.0,3.4,1.8,0.7675557688417017
1.6,1.8,3.8,1.6,0.7153201136820903
2.0,1.8,3.6,1.8,0.7582352462480167
1.0,1.0,3.2,1.8,0.7792605992680974
2.0,1.6,2.4,2.0,0.7305097893388031
1.8,0.6,3.6,1.8,0.7287138034884239
1.2,1.6,2.8,1.8,0.7410000746630715
2.6,1.6,3.2,1.8,0.7229570735437935
1.6,1.4,3.4,1.8,0.7891191671127198
1.0,0.2,4.0,2.0,0.7631983567959087
1.6,1.0,3.2,1.8,0.7450726840528098
2.6,1.6,3.0,1.8,0.7015077992285688
2.0,2.0,4.0,1.8,0.7858336808589229
2.2,0.8,3.2,2.0,0.7731158679796424
3.0,1.0,4.0,1.8,0.7493751246132273
2.0,0.8,2.6,2.0,0.7027181721085465
1.4,0.8,3.4,1.8,0.761038269038563
2.4,1.4,3.8,1.8,0.7829311156504505
1.4,1.8,3.0,1.8,0.7632139260384581
3.0,0.8,3.6,2.0,0.7629276454724574
3.0,1.4,3.0,2.0,0.7532261066250063
2.2,1.4,3.6,1.8,0.7801555948826292
2.0,1.8,2.8,1.8,0.7095275872508872
1.8,0.4,4.0,2.0,0.7889756201943832
2.0,1.4,3.2,1.8,0.7467099144361159
1.2,1.6,3.6,1.6,0.7349381409589109
2.0,1.6,4.0,1.6,0.7055159646976948
1.8,1.8,2.4,2.0,0.7403558210856053
2.0,1.8,3.4,1.8,0.7535288180235153
2.0,1.4,3.6,1.8,0.7821962402940816
2.8,1.8,3.0,2.0,0.7820705274181756
2.0,2.0,3.8,1.8,0.7665742903824768
2.4,1.4,3.4,1.8,0.7492250605288426
1.8,1.6,2.8,2.0,0.7916100535504137
1.2,1.2,2.8,1.8,0.7269502751188632
1.2,2.0,4.0,1.6,0.7790558403857838
3.0,1.6,4.0,1.8,0.7793437479352396
1.2,2.0,3.8,1.6,0.7613336433707507
2.4,1.2,3.6,1.8,0.7613864838619323
2.6,0.8,3.4,2.0,0.7693796382885512
2.8,1.6,3.2,2.0,0.7950642303054514
1.2,0.2,3.8,2.0,0.7159129814038009
1.6,1.0,2.4,2.0,0.7174066476178609
1.8,1.6,2.4,2.0,0.7386714169080857
3.0,1.2,3.6,1.8,0.7281528155537258
2.4,0.8,3.4,1.8,0.7004696087577109
2.6,1.0,3.4,1.8,0.7127614786644535
1.8,2.0,3.0,1.8,0.7215397422819875
1.2,0.6,3.6,1.8,0.7719462080342538
1.2,1.2,2.8,1.8,0.7269502751188632
1.4,1.4,2.8,1.8,0.7261755038417284
2.0,1.6,3.4,2.0,0.8249283594938033
2.4,1.2,4.0,1.8,0.8004417799159231
1.2,0.4,3.8,2.0,0.8290318085856947
2.6,2.0,3.4,2.0,0.8360625941183714
2.8,1.2,4.0,2.0,0.8649090231662183
1.0,1.2,3.2,2.0,0.882912505033527
2.4,1.2,3.6,2.0,0.8512495156309474
1.6,2.0,3.8,1.8,0.8492170596344387
1.0,1.8,2.8,2.0,0.8455799108871697
1.0,1.2,3.2,2.0,0.882912505033527
1.6,1.4,2.8,2.0,0.8051994407551541
1.0,1.0,3.2,2.0,0.8710418595828774
1.6,1.8,3.8,1.8,0.8449474815380263
2.6,1.6,3.4,2.0,0.8294448829783476
2.2,1.8,4.0,1.8,0.8055046646646645
1.8,1.2,4.0,1.8,0.8314805456621336
1.2,1.6,3.4,1.8,0.8138336170467921
1.4,1.4,3.8,1.8,0.8414791126622374
2.0,1.2,4.0,1.8,0.8223409657257005
2.4,1.4,3.6,2.0,0.8545362090237426
1.8,1.2,4.0,1.8,0.8314805456621336
1.8,0.8,4.0,2.0,0.8896128950067971
1.4,0.8,3.8,2.0,0.8972118135520375
1.2,1.0,4.0,1.8,0.8520782581158951
1.2,1.8,2.6,2.0,0.8052986643520168
1.0,0.4,3.4,2.0,0.8082099542380764
2.0,1.0,3.2,2.0,0.810599926692165
1.6,1.6,4.0,1.8,0.8582462971695447
1.4,0.6,4.0,2.0,0.8843939877631868
1.4,0.4,4.0,2.0,0.8275992743867977
1.8,1.4,3.6,2.0,0.8971657563526679
1.6,2.0,4.0,1.8,0.8677793172388265
1.0,1.2,4.0,1.8,0.8734224320977134
1.6,1.6,3.2,2.0,0.8672063127631147
2.4,1.0,3.8,2.0,0.8551017634870131
2.6,1.8,3.6,2.0,0.8606779805370821
3.0,0.8,4.0,2.0,0.8058887932198475
2.4,0.6,4.0,2.0,0.8064122469100813
2.2,1.2,4.0,1.8,0.8075139041614365
1.0,1.6,3.8,1.8,0.8659069057578347
2.8,1.0,4.0,2.0,0.8501401435663828
1.6,1.0,3.2,2.0,0.8330149695441894
1.2,1.6,3.0,2.0,0.859835673618636
1.0,0.6,4.0,1.8,0.8266386009610039
1.0,1.2,2.8,2.0,0.8270862320072675
1.4,0.6,3.8,2.0,0.8640262410369103
2.8,2.0,3.6,2.0,0.8584018517909439
2.4,1.0,3.6,2.0,0.8336154517812459
1.4,1.0,4.0,1.8,0.8405893716674454
1.2,2.0,3.8,1.8,0.8650500377513594
1.0,1.2,3.2,2.0,0.882912505033527
1.4,1.0,4.0,1.8,0.8405893716674454
2.6,1.4,4.0,2.0,0.8878597204719769
2.4,1.4,3.2,2.0,0.809395197536125
1.6,1.4,3.8,1.8,0.8322599537737272
1.4,1.6,3.8,1.8,0.8480352628846651
1.0,1.6,4.0,1.8,0.8857111199686225
1.4,1.2,3.2,2.0,0.8601405241753451
1.2,1.4,3.0,2.0,0.8531742027673545
1.0,1.6,3.0,2.0,0.8689289725455831
1.6,1.6,2.8,2.0,0.8124894281499057
2.4,1.4,3.2,2.0,0.809395197536125
1.2,2.0,4.0,1.8,0.8854846126373599
1.6,1.2,3.2,2.0,0.8494210564300343
2.2,0.6,3.8,2.0,0.8010441147415759
2.4,1.2,3.4,2.0,0.8287211668782667
1.0,1.4,3.0,2.0,0.8637834204510448
1.0,1.4,4.0,1.8,0.8802876777357449
2.2,0.8,3.8,2.0,0.8407369244087967
1.6,0.8,3.8,2.0,0.8832225414986051
1.0,0.8,3.4,2.0,0.8808338642790243
1.8,0.8,3.4,2.0,0.8245007892395114
1.2,0.8,3.4,2.0,0.8659470043294997
1.2,2.0,4.0,1.8,0.8854846126373599
2.2,0.8,4.0,2.0,0.8611034466232055
1.2,1.6,2.8,2.0,0.8310964903087136
1.8,1.4,3.0,2.0,0.8232190099897753
1.2,1.4,3.0,2.0,0.8531742027673545
2.4,1.0,3.4,2.0,0.8111038429800561
2.4,1.8,3.8,2.0,0.8851572385480543
1.2,1.2,3.2,2.0,0.8716122532119075
2.0,1.2,3.6,2.0,0.8751698027608668
2.8,1.2,3.6,2.0,0.8278237962718654
1.6,1.8,4.0,1.8,0.8645177872782542
1.0,0.6,3.4,2.0,0.8549752307948285
1.4,0.4,3.8,2.0,0.808135339122435
1.2,1.2,3.2,2.0,0.8716122532119075
2.0,1.8,3.2,2.0,0.83029476015537
2.6,1.4,3.6,2.0,0.8463375586257322
3.0,1.8,3.6,2.0,0.8377191961005183
1.4,1.2,2.8,2.0,0.8051611993281145
2.2,1.2,3.2,2.0,0.8177585604273647
1.6,1.6,4.0,1.8,0.8582462971695447
1.2,1.8,3.4,1.8,0.8191466853577456
1.8,1.6,3.2,2.0,0.8198660235185331
1.0,1.2,2.8,2.0,0.8270862320072675
2.4,1.4,3.6,2.0,0.8545362090237426
1.8,0.8,3.6,2.0,0.8473203596788988
2.2,1.2,3.4,2.0,0.840175197916786
1.0,0.6,3.0,2.0,0.8048769443878222
2.0,1.4,4.0,2.0,0.9305310404493141
1.2,0.8,3.8,2.0,0.9113235403054696
1.0,1.6,3.6,2.0,0.9465302420543044
1.0,1.6,3.6,2.0,0.9465302420543044
1.6,1.2,4.0,2.0,0.939702699172655
1.8,1.4,4.0,2.0,0.9416209495847891
1.0,1.8,3.4,2.0,0.9274761449032018
1.2,0.8,3.8,2.0,0.9113235403054696
1.0,1.0,4.0,2.0,0.9647279936323612
1.8,1.6,4.0,2.0,0.9508130892133642
1.6,1.6,3.8,2.0,0.9391152015945832
1.0,0.8,3.6,2.0,0.9041078874672641
1.4,2.0,4.0,2.0,0.9818014096341536
1.8,1.8,3.6,2.0,0.9135184578897566
1.8,2.0,4.0,2.0,0.9630975684254002
1.4,1.6,3.6,2.0,0.9263041814641724
1.2,1.4,3.8,2.0,0.9521617860686394
1.0,1.8,3.2,2.0,0.9017341807948178
2.0,1.2,4.0,2.0,0.9188953140173199
1.6,1.8,4.0,2.0,0.9673495475395864
2.0,1.0,4.0,2.0,0.9022733853969848
1.0,1.8,3.8,2.0,0.9742992472857984
1.0,2.0,4.0,2.0,1.0
1.0,1.6,3.6,2.0,0.9465302420543044
1.0,1.8,4.0,2.0,0.9958564189914726
1.0,0.8,4.0,2.0,0.9476233654297088
1.6,0.8,4.0,2.0,0.9039450457365412
1.6,2.0,3.8,2.0,0.9509465450331708
2.4,2.0,4.0,2.0,0.9081831091775796
1.0,0.6,4.0,2.0,0.9201255951756856
1.0,1.4,3.8,2.0,0.9629613285747493
1.2,1.6,3.4,2.0,0.9121387154660684
1.4,2.0,4.0,2.0,0.9818014096341536
1.0,1.4,3.4,2.0,0.9163132559741982
1.6,1.2,4.0,2.0,0.939702699172655
1.4,1.0,4.0,2.0,0.9392282136601816
1.4,2.0,3.6,2.0,0.937485975450176
2.0,2.0,4.0,2.0,0.9188905213633792
1.4,0.8,4.0,2.0,0.9179449050075308
1.0,2.0,4.0,2.0,1.0
1.0,0.8,4.0,2.0,0.9476233654297088
1.8,1.8,3.8,2.0,0.936032202479802
1.0,1.0,4.0,2.0,0.9647279936323612
1.6,1.0,4.0,2.0,0.9265321823525188
1.8,1.8,4.0,2.0,0.9573951342243916
2.0,1.2,4.0,2.0,0.9188953140173199
1.4,2.0,4.0,2.0,0.9818014096341536
1.4,1.4,3.8,2.0,0.9414865408792548
1.0,1.8,3.4,2.0,0.9274761449032018
1.6,2.0,3.8,2.0,0.9509465450331708
1.6,1.2,3.8,2.0,0.9201426586656452
1.4,1.6,3.8,2.0,0.949429666951112
1.2,1.0,3.8,2.0,0.9305168497115346
1.4,1.6,3.4,2.0,0.9024464573617842
1.2,1.4,4.0,2.0,0.974058985530966
1.4,1.8,4.0,2.0,0.9758392973544886
2.4,2.0,4.0,2.0,0.9081831091775796
1.4,1.2,4.0,2.0,0.9530397375104884
1.2,2.0,3.4,2.0,0.9225535006030464
1.4,1.4,3.6,2.0,0.9177459684188548
1.2,1.2,4.0,2.0,0.964686211924506
1.4,1.8,3.4,2.0,0.9084117506698358
1.6,1.8,3.6,2.0,0.9230242769481208
1.4,1.0,4.0,2.0,0.9392282136601816
2.0,1.0,4.0,2.0,0.9022733853969848
1.6,1.2,4.0,2.0,0.939702699172655
1.2,1.8,4.0,2.0,0.9865344327370236
1.8,1.2,4.0,2.0,0.9309665217979204
1.4,1.0,3.8,2.0,0.9179666232060651
1.2,1.8,3.4,2.0,0.9179621015108632
1.4,1.4,3.8,2.0,0.9414865408792548
1.2,1.8,4.0,2.0,0.9865344327370236
1.4,2.0,3.4,2.0,0.9135611848175552
1.8,1.8,3.6,2.0,0.9135184578897566
1.8,1.0,4.0,2.0,0.9145441270601482
1.2,1.2,4.0,2.0,0.964686211924506
1.6,1.4,3.6,2.0,0.9083221262150104
1.4,2.0,3.4,2.0,0.9135611848175552
1.2,2.0,3.6,2.0,0.9465553341923034
1.0,1.4,4.0,2.0,0.98382570468724
1.2,1.4,3.4,2.0,0.9056461965583164
1.0,1.4,3.4,2.0,0.9163132559741982
2.6,1.8,4.0,2.0,0.9011878724055368
1.2,1.6,4.0,2.0,0.9810080515480843
1.2,1.6,3.6,2.0,0.9365493594799325
1.0,2.0,3.8,2.0,0.978292488772492
1.8,1.0,4.0,2.0,0.9145441270601482
1.0,1.6,3.6,2.0,0.9465302420543044
1.6,2.0,3.4,2.0,0.90453873539489
2.0,2.0,4.0,2.0,0.9188905213633792
1.0,1.8,4.0,2.0,0.9958564189914726
1.6,2.0,3.4,2.0,0.90453873539489
1.2,1.2,3.8,2.0,0.9433140289227676
1.8,1.8,4.0,2.0,0.9573951342243916
1.0,1.4,4.0,2.0,0.98382570468724
1.8,1.2,4.0,2.0,0.9309665217979204
1.8,1.4,4.0,2.0,0.9416209495847891
1.2,1.8,4.0,2.0,0.9865344327370236
1.8,1.8,3.6,2.0,0.9135184578897566
1.8,2.0,3.6,2.0,0.918962868436128
