v,re,s,ra,a_s
2.2,1.6,1.6,1.2,0.5924911026989663
2.0,0.8,1.8,1.8,0.5193865017898033
2.2,1.6,1.0,1.0,0.5979948567185023
2.0,0.2,2.8,0.2,0.5446839455069421
2.2,1.2,3.6,1.2,0.5900629370042666
2.2,1.6,3.6,1.8,0.5623076783476559
2.2,2.0,3.2,0.8,0.5735601819599124
2.0,1.2,3.0,0.4,0.5149053636251768
2.0,1.4,1.6,0.8,0.5101901549832017
2.0,1.2,1.6,0.4,0.5237887674426341
2.2,1.8,2.0,2.0,0.5758078391655679
2.0,0.8,3.4,1.6,0.5124283791150984
2.2,1.2,3.4,1.2,0.5907259697590799
2.0,1.2,2.6,0.8,0.5121066807137306
2.2,1.8,3.4,0.6,0.5909434390725901
2.0,0.6,2.4,0.8,0.5271921500864725
2.0,1.0,1.0,1.0,0.5206587445715689
2.0,1.0,2.6,0.4,0.5224075530683842
2.0,1.2,2.6,0.8,0.5121066807137306
2.2,0.8,3.6,2.0,0.5974640523430993
2.0,1.2,3.2,1.6,0.5026446653565932
2.2,1.6,3.0,0.4,0.5974383570193946
2.0,1.2,1.8,0.2,0.5350945978750127
2.0,1.2,1.0,1.2,0.5135301567852627
2.0,0.8,1.4,0.8,0.5244438609694478
2.0,0.4,1.2,0.6,0.5351967122235058
2.0,0.6,1.4,2.0,0.5263136257956732
2.0,0.8,1.8,1.4,0.5205350645674692
2.0,0.4,1.4,0.4,0.5365351256552071
2.0,1.8,1.0,0.4,0.5294528357146181
2.0,1.0,1.6,1.2,0.5166206197486467
2.2,1.4,3.6,1.0,0.5035071179082973
2.2,1.6,3.0,0.8,0.5912306948395645
2.2,1.2,2.8,1.6,0.5904073740225315
2.0,1.6,1.8,1.0,0.5008243364639021
2.2,1.2,1.6,1.4,0.5971675376796465
2.0,0.4,2.4,2.0,0.5298860401305199
2.2,1.6,3.8,1.8,0.555596800852675
2.2,1.2,3.8,1.8,0.5802065232936886
2.0,0.6,1.0,1.6,0.5305239227515222
2.0,0.4,2.0,2.0,0.5302642583141572
2.2,0.2,1.2,2.0,0.625275153325737
2.4,2.0,2.2,1.0,0.6668362647142541
2.4,1.4,1.4,2.0,0.6790451818358849
2.6,1.4,3.8,1.2,0.6505988339496294
2.4,1.6,1.6,1.4,0.6791741586663466
2.2,1.0,3.8,0.6,0.6030421282075341
2.2,0.4,2.8,1.2,0.6159147535424347
2.2,1.4,3.4,0.2,0.6167618932735079
2.4,1.8,2.2,0.8,0.6793161856139065
2.4,2.0,1.0,0.8,0.6829623694168705
2.4,2.0,1.0,1.0,0.6814222696508941
2.4,1.8,1.0,0.6,0.6988542559560872
2.2,0.8,1.4,0.4,0.616659785164255
2.4,1.2,1.8,1.8,0.6830474026135933
2.4,0.8,3.0,0.8,0.6925704800993171
2.4,0.8,3.4,1.6,0.6871091136874882
2.4,1.2,1.2,1.2,0.6891848055014815
2.2,0.2,3.8,1.4,0.6240452065892379
2.4,1.2,1.2,0.8,0.6921495924644994
2.2,1.4,4.0,0.2,0.6163545236872321
2.2,0.6,2.6,0.2,0.6253157356904309
2.2,0.4,2.8,1.0,0.6166983601550659
2.2,1.2,2.8,0.6,0.6008545526557215
2.4,1.4,1.0,0.8,0.6946790066187344
2.2,1.2,1.2,0.6,0.607489268555045
2.4,1.0,1.2,1.4,0.6911532256256278
2.2,1.0,3.2,0.8,0.6014982978354042
2.2,0.8,2.8,1.8,0.6024216150457806
2.4,1.4,4.0,1.4,0.6491491088191587
2.6,1.4,3.6,1.0,0.663197794224334
2.4,1.8,1.0,1.6,0.681139131282891
2.4,1.2,2.8,1.2,0.6848969630848648
2.4,1.0,1.4,1.8,0.688371009862521
2.4,2.0,1.0,0.6,0.6992050465769803
2.6,1.6,2.8,1.2,0.6465232362195918
2.2,0.4,3.8,1.2,0.6151648777009048
2.4,1.0,2.6,0.8,0.6895635265516225
2.2,0.4,1.6,0.8,0.6225819596582323
2.4,1.0,1.4,1.8,0.688371009862521
2.4,0.8,1.6,1.6,0.6928845758600881
2.2,0.4,1.0,0.8,0.6279594379394987
2.4,1.2,3.6,0.6,0.6885406734511222
2.4,1.2,1.6,1.6,0.6843525737389919
2.4,1.8,1.6,1.0,0.6815793963907518
2.2,0.6,1.2,1.2,0.616042257219071
2.4,1.2,1.4,1.6,0.6845969557414551
2.4,1.0,1.4,1.2,0.6914278284368368
2.2,0.8,3.6,1.0,0.6008533510775369
2.4,1.2,3.8,0.6,0.6878118382205934
2.2,0.4,1.6,2.0,0.6169614220295506
2.4,2.0,1.2,0.8,0.6825027194343403
2.2,0.8,3.0,0.4,0.6109876868460711
2.4,1.4,1.0,1.6,0.6859237493790317
2.2,0.2,2.4,1.2,0.6249841445939827
2.4,1.8,3.0,1.8,0.6553227414978181
2.4,0.6,3.4,1.8,0.6928791212898912
2.4,0.8,3.4,2.0,0.6813495371652383
2.4,0.6,2.8,1.0,0.6942286108941356
2.4,1.4,2.6,1.6,0.6733350748112205
2.4,1.6,2.0,1.6,0.6516712548543514
2.4,1.6,1.6,1.0,0.6841088673060383
2.2,1.0,1.2,1.6,0.6020918030956647
2.4,1.6,2.4,2.0,0.6610202506691798
2.2,0.8,4.0,0.8,0.6051478283040307
2.2,0.4,1.4,0.6,0.624367485265877
2.2,0.6,1.8,1.0,0.6132436095577507
2.2,0.2,3.2,1.2,0.6244472201747039
2.4,1.4,1.4,1.8,0.6793370552691222
2.4,0.8,1.0,0.8,0.6991351071697038
2.4,1.2,2.8,1.8,0.6767486324785198
2.4,1.6,1.4,1.4,0.6793685006435308
2.2,0.8,3.0,1.6,0.6020615988478036
2.4,0.8,1.8,2.0,0.6919233304269071
2.4,1.4,3.6,0.4,0.6865964066655069
2.4,0.8,3.8,1.8,0.6825965649682529
2.2,0.6,2.2,1.6,0.6100025416380739
2.2,0.6,1.8,2.0,0.6109063174243579
2.4,1.2,1.2,1.4,0.6873862144460741
2.4,1.0,3.6,1.8,0.6777201786561295
2.2,1.0,1.8,2.0,0.6005963862712606
2.4,1.2,1.0,1.2,0.6909121911785588
2.2,0.2,3.6,0.6,0.6258135928581456
2.4,1.2,3.4,1.8,0.6693518506670065
2.4,2.0,1.6,1.2,0.6769041947259619
2.2,0.2,1.6,1.4,0.6254495582381261
2.2,0.4,2.0,2.0,0.6161399039643394
2.4,0.6,1.8,1.6,0.699568898384023
2.2,1.2,1.2,0.8,0.6044911409759395
2.2,0.2,2.0,0.8,0.6263708020498174
2.2,0.6,1.0,0.8,0.6154416777700473
2.2,0.8,3.0,0.6,0.6088275267093426
2.4,1.2,1.6,1.0,0.6891745624119423
2.2,1.2,1.4,0.2,0.6208238037252235
2.2,0.4,1.2,0.2,0.6205442413350918
2.2,0.6,2.6,0.6,0.6154906809882587
2.2,0.8,2.2,1.8,0.6033997136070809
2.2,1.2,1.4,0.2,0.6208238037252235
2.6,1.8,3.2,1.0,0.6381866205033198
2.2,1.2,1.2,1.4,0.6001583322170208
2.4,2.0,1.8,0.8,0.6775392659914731
2.4,1.2,2.6,0.2,0.7112272605007961
2.6,0.4,1.2,0.2,0.7911499641408934
2.8,2.0,2.4,1.4,0.7208749352026005
2.6,2.0,1.2,0.8,0.7705731257722291
2.6,0.6,2.4,1.8,0.7817812208873127
2.6,1.6,1.8,1.6,0.7556586648995774
2.6,1.8,1.8,1.4,0.7570052303622311
2.6,2.0,1.8,0.4,0.7851765811374335
2.8,1.4,3.8,1.2,0.7305309048570123
2.6,0.8,3.8,0.8,0.7739967232088589
2.6,1.0,3.0,1.6,0.7691709718089416
2.6,0.8,3.2,2.0,0.7703846494980346
2.6,1.6,1.4,1.2,0.7687968924653018
2.6,1.2,2.0,0.2,0.7962222138002469
2.6,2.0,3.2,0.8,0.7468253185977232
2.6,1.0,3.2,0.6,0.7794386788091706
2.4,1.6,2.0,0.2,0.7048595698482171
2.6,1.2,1.4,0.6,0.7801688491242893
2.6,0.4,2.0,2.0,0.789742157282862
2.6,1.6,3.6,1.4,0.7096840686954792
2.4,0.4,1.6,0.8,0.7080846456840735
2.6,0.6,2.8,0.2,0.7977668162472557
2.6,2.0,3.6,0.2,0.7880923875704997
2.6,2.0,2.6,1.8,0.7249663543714049
2.6,1.6,2.4,1.0,0.7684987248889158
2.6,1.6,4.0,0.2,0.7948326764669192
2.6,1.8,2.2,0.8,0.7674750506144822
2.6,1.4,1.4,1.8,0.767974979024096
2.4,0.4,1.4,0.6,0.7152576720188883
2.6,0.6,2.8,2.0,0.7802955549488738
2.6,0.8,1.8,0.4,0.7900393128164701
2.6,1.6,3.8,0.6,0.7684356151220612
2.6,1.0,2.8,1.8,0.7686549368942336
2.6,0.8,1.6,0.6,0.7871134053904957
2.6,1.6,2.0,0.4,0.7839126667673001
2.8,1.8,3.4,1.2,0.7342359953717524
2.4,0.4,2.0,1.2,0.7023966171363999
2.6,1.4,1.8,1.6,0.7677380138405546
2.6,2.0,1.6,1.4,0.7578400466141001
2.6,0.8,3.0,2.0,0.7706353836928355
2.4,0.2,1.4,1.8,0.7127379973260467
2.6,2.0,1.8,0.4,0.7851765811374335
2.4,0.2,3.6,1.2,0.711736171923663
2.6,1.6,4.0,0.6,0.7685752208378873
2.6,0.4,2.2,0.2,0.7926229480598445
2.6,1.4,1.6,1.6,0.7692489676936466
2.6,0.4,3.6,1.4,0.7884753296751124
2.6,1.2,4.0,1.2,0.7643522898592924
2.4,0.4,1.8,0.2,0.7074648848735681
2.6,0.8,1.6,1.2,0.7809499452616215
2.4,0.6,1.8,0.4,0.7059597493708926
2.6,2.0,1.6,1.6,0.7461931108876453
2.6,0.6,1.6,0.4,0.7922304859537812
2.6,1.2,3.2,1.0,0.7713697659066313
2.8,1.8,3.4,1.4,0.7147247215815463
2.6,1.6,2.0,1.2,0.7674623510054108
2.6,0.2,3.6,1.0,0.7993228907045814
2.6,1.8,2.0,1.2,0.7592985208663485
2.4,0.2,4.0,1.6,0.7100646618976949
3.0,1.8,2.8,1.4,0.795339239864486
3.0,2.0,4.0,1.4,0.7313822849176703
2.6,1.6,3.2,2.0,0.7342001989840075
2.6,0.8,2.2,1.6,0.7787031151099968
2.6,0.2,3.8,1.2,0.7986695553123623
2.6,1.0,3.0,1.4,0.7748838030690262
2.6,1.4,3.4,0.6,0.7717225925152899
2.6,0.6,1.2,0.4,0.7914417414362628
2.4,0.2,3.8,1.6,0.7101083434805836
2.6,2.0,1.6,1.6,0.7461931108876453
2.6,1.0,1.8,1.0,0.7790019227212372
2.4,0.4,1.0,1.0,0.7124801187605989
2.6,0.6,1.6,0.6,0.7899832166135595
2.8,2.0,4.0,1.0,0.7777667771561718
2.4,2.0,2.0,0.2,0.7079972171340239
2.4,0.2,4.0,1.0,0.7113010745176529
2.4,0.4,3.2,1.0,0.7024555034693242
3.0,2.0,4.0,0.8,0.7892593726418382
2.8,2.0,4.0,1.6,0.789655752359698
2.6,1.8,1.4,1.8,0.7536667735448648
2.6,1.2,3.2,1.0,0.7713697659066313
2.4,0.4,2.0,0.6,0.7053911575910193
2.6,1.4,3.2,1.4,0.7427773036568542
2.6,1.2,3.2,1.4,0.7650513021400561
2.6,1.4,2.2,2.0,0.7574335476455493
2.4,0.2,1.8,1.8,0.7121102495415842
2.6,1.6,1.8,1.8,0.7526470011746111
2.4,0.2,3.4,0.6,0.7132467479158132
2.6,0.8,1.0,2.0,0.7803791610953855
2.8,1.8,2.8,1.2,0.7365940894559083
2.6,1.0,3.4,1.6,0.7677767777167216
2.6,1.2,3.4,0.6,0.7759514609342915
2.6,2.0,1.8,0.8,0.7661509647530514
2.4,0.2,2.0,1.8,0.7120843665998828
2.4,1.4,2.6,0.2,0.7154581203864447
2.6,1.8,2.0,1.2,0.7592985208663485
2.6,0.2,4.0,0.8,0.7988640581208197
2.6,1.4,2.2,1.0,0.7707112371794278
2.6,1.6,3.4,0.8,0.7593760690999419
2.6,0.8,1.6,0.8,0.7858529146021777
2.6,0.6,2.2,1.4,0.7858380392372242
2.8,2.0,3.6,1.8,0.8017044214677247
3.0,1.6,3.8,1.4,0.8800866636674829
2.8,1.6,2.0,1.2,0.8542344818250458
2.8,1.4,3.4,0.4,0.8627569582849923
2.8,0.2,2.6,2.0,0.8854635644942825
2.8,1.4,1.8,2.0,0.8504470878595856
2.8,0.4,3.6,0.8,0.8776767433405944
2.8,1.2,2.2,0.2,0.8856816233828835
3.0,1.8,3.8,1.0,0.8816169780276871
2.8,1.4,3.2,1.4,0.8357411305709154
2.6,0.2,1.6,0.4,0.8050763649280974
2.8,1.8,3.0,0.6,0.8561224468433515
2.8,0.2,4.0,1.2,0.8857190739013674
2.8,1.4,3.8,0.6,0.8587218507607707
2.8,1.4,3.2,1.0,0.8562206965931226
2.8,1.0,4.0,1.8,0.8479713435356186
2.8,1.2,1.6,0.4,0.8787063306230705
2.8,0.4,2.6,0.8,0.8804710394392596
2.8,1.8,1.0,0.6,0.8759861611898971
2.8,1.2,2.8,0.2,0.8852603043890458
2.8,0.8,2.6,1.0,0.8655243128270467
3.0,1.8,2.6,1.2,0.8034729709115865
2.8,1.4,1.2,1.0,0.8632115335243891
2.8,1.4,2.0,1.6,0.8539969427622728
2.8,0.8,1.0,1.0,0.8752293244103795
2.8,1.4,3.8,0.6,0.8587218507607707
2.8,1.4,1.0,1.6,0.8619464894710119
3.0,1.8,3.4,1.0,0.881467952264577
2.8,0.6,2.6,1.0,0.8671017857782879
2.8,1.6,2.4,1.6,0.8323200124760997
2.8,1.6,2.8,0.4,0.8644492250429631
2.6,0.2,2.2,0.2,0.8039173105927493
2.8,0.2,2.2,0.2,0.8909989180746242
2.8,0.8,2.6,0.6,0.8787537534358567
2.8,1.0,2.8,1.4,0.8556115130275718
2.8,0.8,3.6,0.6,0.8695354666187678
2.8,1.8,1.0,2.0,0.8561974387780027
3.0,1.4,3.4,1.8,0.8938940830586738
2.8,0.4,3.8,0.2,0.8798726482583684
2.6,0.2,1.8,0.8,0.8008258729311514
2.8,2.0,2.2,1.8,0.8232891163895795
2.8,1.2,1.0,0.6,0.8760332240609836
2.8,1.8,3.8,0.6,0.8541305197965224
2.8,1.8,2.8,1.8,0.8239739453865762
2.8,0.2,2.8,0.4,0.8869018073669468
2.8,0.8,1.8,1.0,0.8709338528628657
2.8,1.0,3.6,1.6,0.8520033930491745
2.8,0.4,1.6,0.4,0.8790334129757829
3.0,1.8,2.4,1.8,0.8854712123224077
2.8,0.8,3.4,0.4,0.8731475851705698
2.8,1.0,1.4,2.0,0.8605341762101991
2.8,0.8,1.6,1.8,0.8625788365873149
2.8,1.6,2.8,1.4,0.8186945447490412
2.8,1.8,2.0,1.2,0.8318684685130671
2.8,1.8,3.2,2.0,0.8206462105777365
2.8,1.8,3.2,0.8,0.8296996419264088
2.8,1.8,2.0,0.6,0.8558457343815059
2.8,1.0,2.2,1.8,0.8552553128854573
2.8,1.2,3.6,2.0,0.8399509292053877
2.8,2.0,2.4,0.4,0.8667121735179752
2.8,1.2,3.4,0.8,0.8639042267884206
2.8,1.6,3.8,0.2,0.8886934161181941
2.8,0.4,1.8,0.8,0.8792997027671351
2.8,1.4,2.8,0.8,0.8618354815948339
2.6,0.4,1.2,1.0,0.8039927904828571
2.8,0.6,3.8,1.2,0.8656085504949654
2.8,1.6,3.4,2.0,0.816494544141798
2.8,1.0,1.2,0.6,0.8767941315918586
3.0,1.4,3.4,1.2,0.8120784890836029
2.8,0.8,1.4,0.6,0.8744330898637241
2.8,0.6,3.6,1.4,0.8649829755480101
2.8,0.2,1.4,1.2,0.8883730130712539
2.8,0.2,1.8,0.6,0.8893165966921655
2.8,0.4,2.8,1.0,0.8755944496701609
2.8,0.6,1.4,0.4,0.8789270813413749
2.8,0.2,2.2,1.4,0.8860771752407792
3.0,2.0,3.2,1.8,0.8910530928793076
2.8,1.0,3.8,1.8,0.8480061807681264
2.8,0.8,3.4,1.8,0.8565797837128832
2.8,0.4,1.2,1.0,0.8838218062190496
2.8,1.2,1.2,0.8,0.8681413344174935
2.8,0.6,2.4,1.8,0.8676943190131872
2.6,1.0,2.4,0.2,0.8009851814775467
2.8,1.4,4.0,1.8,0.823404594039173
3.0,1.8,3.2,1.8,0.8829749751563424
2.8,0.8,1.2,0.2,0.8799324167795297
2.8,0.2,3.0,1.4,0.8860646319627502
2.8,1.8,3.2,0.6,0.8559892180596178
3.0,1.8,3.6,1.6,0.8812783340169549
2.8,1.0,3.6,2.0,0.847484571363505
3.0,2.0,1.8,2.0,0.8829326000490146
2.8,0.6,3.2,1.0,0.8645849141398838
2.8,1.6,1.8,1.8,0.8364731763765821
2.8,1.4,3.0,0.2,0.8826801590362108
2.8,1.8,2.4,1.0,0.8316222731500172
2.8,0.8,1.4,2.0,0.8661631994218536
3.0,2.0,4.0,1.0,0.8647234474188079
2.8,1.0,1.0,1.6,0.8674952969929646
2.8,1.0,3.0,0.4,0.8710762597925491
2.8,1.2,2.6,1.4,0.8560732954757304
3.0,0.6,3.2,0.8,0.9578058469204782
3.0,0.8,1.8,1.8,0.9474794942475622
3.0,1.8,1.8,0.8,0.9451692620335742
3.0,1.2,2.4,1.8,0.9379662689520212
3.0,1.0,3.6,1.4,0.9403201595767358
3.0,2.0,1.4,2.0,0.903375331428575
3.0,0.8,1.8,1.8,0.9474794942475622
3.0,0.6,3.8,0.8,0.9550148090859444
3.0,1.2,1.6,1.8,0.9438422610172432
3.0,1.8,2.4,1.2,0.9015362580182772
3.0,2.0,2.4,0.8,0.9469143129285608
3.0,1.8,2.8,0.8,0.947125233593814
3.0,1.2,4.0,1.4,0.9294320434897784
3.0,0.4,2.6,0.4,0.9634262042264866
3.0,0.2,4.0,1.4,0.970854394801821
3.0,0.8,1.0,0.6,0.9647975552418
3.0,1.0,3.2,0.4,0.9551830323258802
3.0,1.0,1.4,1.6,0.9496397285311082
3.0,0.2,3.8,0.2,0.9789522732934038
3.0,1.0,2.6,1.0,0.9499265980219664
3.0,2.0,3.4,0.8,0.9141213240895538
3.0,0.8,1.4,1.4,0.9548746725237006
3.0,1.4,3.2,0.8,0.9475419133903124
3.0,0.8,1.4,1.6,0.9521309867910386
3.0,1.8,3.2,0.8,0.9085019090914976
3.0,0.4,2.0,1.6,0.9601475915263152
3.0,2.0,3.6,0.6,0.939503277332392
3.0,1.4,3.6,0.6,0.9480545295512136
3.0,1.8,3.2,0.8,0.9085019090914976
3.0,0.2,2.2,0.8,0.973359366205596
3.0,1.0,3.8,2.0,0.932786773289402
3.0,0.2,1.2,0.8,0.98052824496581
3.0,0.4,1.0,0.6,0.9686011788250972
3.0,0.2,2.6,2.0,0.9724530093521134
3.0,1.8,3.4,0.2,0.9765399142085008
3.0,1.4,1.6,0.4,0.9667652192721912
3.0,1.2,1.0,1.8,0.9503254637408696
3.0,1.8,1.2,1.4,0.9440475670255872
3.0,1.6,3.0,1.4,0.9010290112445496
3.0,0.2,1.8,0.4,0.979071014462592
3.0,1.6,3.0,1.0,0.9067991209257455
3.0,1.4,1.8,1.2,0.9442521638358912
3.0,1.0,3.0,1.6,0.9422936569076504
3.0,0.6,3.6,1.8,0.9484953177658944
3.0,0.8,2.0,1.0,0.956525077102405
3.0,0.6,3.8,0.6,0.9625410890356187
3.0,1.2,1.2,0.8,0.9538309560810649
3.0,1.0,1.8,0.8,0.9569628221266098
3.0,0.4,3.8,1.6,0.9590821170595786
3.0,1.2,2.8,0.8,0.949770608691979
3.0,1.6,1.0,0.2,0.9655600036040904
3.0,1.8,2.4,0.2,0.9758556295578066
3.0,0.8,3.4,1.2,0.9483165489937828
3.0,1.6,1.6,0.4,0.968852848573634
3.0,2.0,1.8,0.8,0.9435427341070772
3.0,0.8,4.0,0.4,0.9608844397963596
3.0,1.2,2.0,1.6,0.9435906792749028
3.0,1.6,3.2,0.2,0.9733979144482866
3.0,0.4,3.0,1.2,0.9605882702880008
3.0,1.2,2.2,2.0,0.9373995504338648
3.0,0.6,3.4,1.8,0.9501373978330608
3.0,1.6,2.6,0.4,0.9589470308100284
3.0,1.0,3.2,2.0,0.936580983534292
3.0,1.4,2.6,1.6,0.920713018773338
3.0,1.2,1.6,1.0,0.950419894193534
3.0,1.4,3.4,1.6,0.9146135620253388
3.0,1.2,2.8,1.8,0.9348173684308274
3.0,1.8,3.6,0.8,0.9135528827249668
3.0,1.0,2.2,1.2,0.9487697588544264
3.0,0.8,2.2,1.6,0.945565414940448
3.0,0.2,4.0,0.4,0.9737661198776976
3.0,0.8,3.6,0.2,0.9742777010463392
3.0,2.0,1.2,0.2,0.9732968234819024
3.0,2.0,1.6,1.4,0.9100756530171596
3.0,1.2,4.0,1.4,0.9294320434897784
3.0,0.2,2.2,2.0,0.9718397847780108
3.0,0.6,4.0,1.2,0.9501107132885086
3.0,1.2,4.0,1.6,0.9220024240926976
3.0,1.8,1.6,1.2,0.9419240988191472
3.0,0.8,4.0,1.8,0.9381948625798212
3.0,1.6,1.2,1.8,0.9452498043248008
3.0,0.8,2.0,1.4,0.9509999362981388
3.0,0.8,3.0,0.4,0.9605438869892974
3.0,2.0,1.0,1.4,0.9461257876307378
3.0,1.2,1.2,1.6,0.9491448659503391
3.0,0.4,2.4,0.2,0.9647969053146846
3.0,1.4,1.2,0.6,0.9587741819467605
3.0,0.4,3.8,1.6,0.9590821170595786
3.0,1.4,2.2,2.0,0.9180498424478036
3.0,0.4,2.8,1.2,0.9598763405519144
3.0,0.2,1.8,1.0,0.9731896210036964
3.0,1.6,3.0,1.0,0.9067991209257455
3.0,1.0,1.6,2.0,0.9441870274949168
3.0,0.8,2.0,1.8,0.946268627987884
3.0,1.8,1.0,1.6,0.9456910209396968
3.0,0.8,3.6,0.6,0.9582438915859219
3.0,0.6,3.6,2.0,0.9452198140010872
3.0,0.8,2.2,1.8,0.9437494305246018
3.0,0.6,1.4,2.0,0.9550624799930536
3.0,1.4,1.4,0.4,0.9685334722010752
